Cog2000 log file Tue Jun 18 10:13:09 2013,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
1933588,[19],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_2.BMP 1933588,,,,
1934088,[500],:,image croix 1934088,,,,
1939055,[4967],:,trigger 1935008,,,,
1939055,[0],:,trigger 1937409,,,,
1939090,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_6.BMP 1939090,,,,
1939591,[501],:,image croix 1939591,,,,
1942858,[3267],:,trigger 1939808,,,,
1942858,[0],:,trigger 1942209,,,,
1942891,[33],:,image nostim.BMP 1942891,,,,
1943391,[500],:,image croix 1943391,,,,
1948358,[4967],:,trigger 1944608,,,,
1948358,[0],:,trigger 1947008,,,,
1948377,[19],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.BMP 1948377,,,,
1948878,[501],:,image croix 1948877,,,,
1952444,[3566],:,trigger 1949408,,,,
1952444,[0],:,trigger 1951808,,,,
1952478,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_5.BMP 1952478,,,,
1952979,[501],:,image croix 1952979,,,,
1957446,[4467],:,trigger 1954208,,,,
1957446,[0],:,trigger 1956608,,,,
1957481,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_1.BMP 1957480,,,,
1957981,[500],:,image croix 1957981,,,,
1962948,[4967],:,trigger 1959008,,,,
1962948,[0],:,trigger 1961408,,,,
1962983,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_8.BMP 1962983,,,,
1963483,[500],:,image croix 1963483,,,,
1968050,[4567],:,trigger 1963808,,,,
1968050,[0],:,trigger 1966209,,,,
1968085,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_6.BMP 1968085,,,,
1968585,[500],:,image croix 1968585,,,,
1972652,[4067],:,trigger 1968609,,,,
1972652,[0],:,trigger 1971008,,,,
1972687,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_2.BMP 1972686,,,,
1973187,[500],:,image croix 1973187,,,,
1977154,[3967],:,trigger 1973403,,,,
1977154,[0],:,trigger 1975808,,,,
1977188,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_5.BMP 1977188,,,,
1977689,[501],:,image croix 1977689,,,,
1981656,[3967],:,trigger 1978209,,,,
1981656,[0],:,trigger 1980608,,,,
1981690,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_9.BMP 1981690,,,,
1982190,[500],:,image croix 1982190,,,,
1985857,[3667],:,trigger 1983008,,,,
1985857,[0],:,trigger 1985409,,,,
1985892,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_4.BMP 1985892,,,,
1986392,[500],:,image croix 1986392,,,,
1990759,[4367],:,trigger 1987808,,,,
1990759,[0],:,trigger 1990209,,,,
1990794,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_7.BMP 1990794,,,,
1991295,[501],:,image croix 1991295,,,,
1995062,[3767],:,trigger 1992608,,,,
1995062,[0],:,trigger 1995008,,,,
1995062,[0],:,bouton_1 3713,,,,
1995095,[33],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_8.BMP 1995095,,,,
1995596,[501],:,image croix 1995595,,,,
2000962,[5366],:,trigger 1997408,,,,
2000962,[0],:,trigger 1999808,,,,
2000981,[19],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_5.BMP 2000981,,,,
2001481,[500],:,image croix 2001481,,,,
2005448,[3967],:,trigger 2002210,,,,
2005448,[0],:,trigger 2004608,,,,
2005466,[18],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_3.BMP 2005466,,,,
2005966,[500],:,image croix 2005966,,,,
2011334,[5368],:,trigger 2007008,,,,
2011334,[0],:,trigger 2009409,,,,
2011352,[18],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_4.BMP 2011352,,,,
2011819,[467],:,trigger 2011808,,,,
2011852,[33],:,image croix 2011852,,,,
2015919,[4067],:,trigger 2014209,,,,
2015937,[18],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_8.BMP 2015937,,,,
2016437,[500],:,image croix 2016437,,,,
2020804,[4367],:,trigger 2016608,,,,
2020804,[0],:,trigger 2019008,,,,
2020840,[36],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_9.BMP 2020840,,,,
2021340,[500],:,image croix 2021340,,,,
2024007,[2667],:,trigger 2021408,,,,
2024007,[0],:,trigger 2023807,,,,
2024041,[34],:,image nostim.BMP 2024041,,,,
2024541,[500],:,image croix 2024541,,,,
2030209,[5668],:,trigger 2026209,,,,
2030209,[0],:,trigger 2028607,,,,
2030243,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_7.BMP 2030243,,,,
2030744,[501],:,image croix 2030743,,,,
2033710,[2966],:,bouton_1 167,,,,
2033710,[0],:,trigger 2031008,,,,
2033710,[0],:,trigger 2033408,,,,
2033745,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_1.BMP 2033745,,,,
2034245,[500],:,image croix 2034245,,,,
2039912,[5667],:,trigger 2035808,,,,
2039912,[0],:,trigger 2038208,,,,
2039930,[18],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_4.BMP 2039930,,,,
2040430,[500],:,image croix 2040430,,,,
2043897,[3467],:,trigger 2040609,,,,
2043897,[0],:,trigger 2043004,,,,
2043932,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_6.BMP 2043932,,,,
2044432,[500],:,image croix 2044432,,,,
2048799,[4367],:,trigger 2045409,,,,
2048799,[0],:,trigger 2047809,,,,
2048818,[19],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_7.BMP 2048818,,,,
2049317,[499],:,image croix 2049317,,,,
2054284,[4967],:,trigger 2050208,,,,
2054284,[0],:,trigger 2052609,,,,
2054320,[36],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_3.BMP 2054319,,,,
2054820,[500],:,image croix 2054820,,,,
2058788,[3968],:,trigger 2055007,,,,
2058788,[0],:,trigger 2057408,,,,
2058821,[33],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_2.BMP 2058821,,,,
2059322,[501],:,image croix 2059321,,,,
2063388,[4066],:,trigger 2059806,,,,
2063388,[0],:,trigger 2062208,,,,
2063424,[36],:,image nostim.BMP 2063424,,,,
2063924,[500],:,image croix 2063924,,,,
2068192,[4268],:,trigger 2064608,,,,
2068192,[0],:,trigger 2067007,,,,
2068225,[33],:,image nostim.BMP 2068225,,,,
2068725,[500],:,image croix 2068725,,,,
2072893,[4168],:,trigger 2069408,,,,
2072893,[0],:,trigger 2071808,,,,
2072927,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_1.BMP 2072926,,,,
2073427,[500],:,image croix 2073427,,,,
2077594,[4167],:,trigger 2074208,,,,
2077594,[0],:,trigger 2076608,,,,
2077629,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_2.BMP 2077629,,,,
2078129,[500],:,image croix 2078129,,,,
2082996,[4867],:,trigger 2079007,,,,
2082996,[0],:,trigger 2081409,,,,
2083014,[18],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_2.BMP 2083014,,,,
2083514,[500],:,image croix 2083514,,,,
2087781,[4267],:,trigger 2083809,,,,
2087781,[0],:,trigger 2086208,,,,
2087799,[18],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_8.BMP 2087799,,,,
2088299,[500],:,image croix 2088299,,,,
2091966,[3667],:,trigger 2088609,,,,
2091966,[0],:,trigger 2091007,,,,
2091966,[0],:,trigger 2091007,,,,
2092002,[36],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_4.BMP 2092002,,,,
2092502,[500],:,image croix 2092502,,,,
2097569,[5067],:,trigger 2093408,,,,
2097569,[0],:,trigger 2095808,,,,
2097603,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_8.BMP 2097603,,,,
2098104,[501],:,image croix 2098103,,,,
2100570,[2466],:,trigger 2098209,,,,
2100570,[0],:,bouton_1 207,,,,
2100605,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_7.BMP 2100605,,,,
2101072,[467],:,trigger 2100608,,,,
2101105,[33],:,image croix 2101105,,,,
2105472,[4367],:,bouton_1 470,,,,
2105472,[0],:,trigger 2103008,,,,
2105472,[0],:,trigger 2105408,,,,
2105507,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_8.BMP 2105507,,,,
2106007,[500],:,image croix 2106007,,,,
2112074,[6067],:,trigger 2107808,,,,
2112074,[0],:,trigger 2110208,,,,
2112092,[18],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_1.BMP 2112092,,,,
2112593,[501],:,image croix 2112592,,,,
2116359,[3766],:,trigger 2112608,,,,
2116359,[0],:,trigger 2115008,,,,
2116378,[19],:,image nostim.BMP 2116378,,,,
2116878,[500],:,image croix 2116878,,,,
2120445,[3567],:,trigger 2117409,,,,
2120445,[0],:,trigger 2119808,,,,
2120479,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_5.BMP 2120479,,,,
2120979,[500],:,image croix 2120979,,,,
2126246,[5267],:,trigger 2122209,,,,
2126246,[0],:,trigger 2124609,,,,
2126265,[19],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_1.BMP 2126265,,,,
2126765,[500],:,image croix 2126765,,,,
2129332,[2567],:,trigger 2127008,,,,
2129366,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_8.BMP 2129366,,,,
2129833,[467],:,trigger 2129409,,,,
2129867,[34],:,image croix 2129867,,,,
2135234,[5367],:,trigger 2131808,,,,
2135234,[0],:,trigger 2134209,,,,
2135268,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_8.BMP 2135268,,,,
2135769,[501],:,image croix 2135769,,,,
2139736,[3967],:,trigger 2136607,,,,
2139736,[0],:,trigger 2139008,,,,
2139770,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_9.BMP 2139770,,,,
2140270,[500],:,image croix 2140270,,,,
2145537,[5267],:,trigger 2141408,,,,
2145537,[0],:,trigger 2143808,,,,
2145556,[19],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_6.BMP 2145556,,,,
2146056,[500],:,image croix 2146056,,,,
2150423,[4367],:,trigger 2146208,,,,
2150423,[0],:,trigger 2148608,,,,
2150441,[18],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_6.BMP 2150441,,,,
2150942,[501],:,image croix 2150941,,,,
2154208,[3266],:,trigger 2151008,,,,
2154208,[0],:,trigger 2153408,,,,
2154227,[19],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_5.BMP 2154227,,,,
2154726,[499],:,image croix 2154726,,,,
2158293,[3567],:,trigger 2155809,,,,
2158293,[0],:,trigger 2158209,,,,
2158311,[18],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_8.BMP 2158311,,,,
2158811,[500],:,image croix 2158811,,,,
2164278,[5467],:,trigger 2160609,,,,
2164278,[0],:,trigger 2163008,,,,
2164313,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_4.BMP 2164313,,,,
2164814,[501],:,image croix 2164814,,,,
2168081,[3267],:,trigger 2165409,,,,
2168081,[0],:,trigger 2167808,,,,
2168115,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_8.BMP 2168115,,,,
2168615,[500],:,image croix 2168615,,,,
2172682,[4067],:,bouton_1 90,,,,
2172682,[0],:,trigger 2170209,,,,
2172682,[0],:,trigger 2172608,,,,
2172717,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_3.BMP 2172716,,,,
2173217,[500],:,image croix 2173217,,,,
2179184,[5967],:,trigger 2175008,,,,
2179184,[0],:,trigger 2177408,,,,
2179203,[19],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_6.BMP 2179203,,,,
2179703,[500],:,image croix 2179703,,,,
2182170,[2467],:,trigger 2179808,,,,
2182204,[34],:,image nostim.BMP 2182204,,,,
2182671,[467],:,trigger 2182208,,,,
2182705,[34],:,image croix 2182705,,,,
2186972,[4267],:,trigger 2184608,,,,
2187007,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_6.BMP 2187006,,,,
2187473,[466],:,trigger 2187008,,,,
2187473,[0],:,bouton_1 2,,,,
2187507,[34],:,image croix 2187507,,,,
2192974,[5467],:,trigger 2189408,,,,
2192974,[0],:,trigger 2191808,,,,
2193008,[34],:,image nostim.BMP 2193008,,,,
2193508,[500],:,image croix 2193508,,,,
2197175,[3667],:,trigger 2194209,,,,
2197175,[0],:,trigger 2196609,,,,
2197211,[36],:,image nostim.BMP 2197210,,,,
2197711,[500],:,image croix 2197711,,,,
2202578,[4867],:,trigger 2199008,,,,
2202578,[0],:,trigger 2201409,,,,
2202612,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_2.BMP 2202612,,,,
2203113,[501],:,image croix 2203113,,,,
2206080,[2967],:,trigger 2203808,,,,
2206114,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_7.BMP 2206114,,,,
2206581,[467],:,trigger 2206209,,,,
2206614,[33],:,image croix 2206614,,,,
2212581,[5967],:,bouton_1 146,,,,
2212581,[0],:,trigger 2208608,,,,
2212581,[0],:,trigger 2211008,,,,
2212616,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_1.BMP 2212616,,,,
2213117,[501],:,image croix 2213117,,,,
2216884,[3767],:,trigger 2213408,,,,
2216884,[0],:,trigger 2215808,,,,
2216918,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_7.BMP 2216918,,,,
2217419,[501],:,image croix 2217419,,,,
2221086,[3667],:,trigger 2218208,,,,
2221086,[0],:,trigger 2220607,,,,
2221120,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_3.BMP 2221120,,,,
2221620,[500],:,image croix 2221620,,,,
2226087,[4467],:,trigger 2223008,,,,
2226087,[0],:,trigger 2225408,,,,
2226105,[18],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_3.BMP 2226105,,,,
2226605,[500],:,image croix 2226605,,,,
2230172,[3567],:,trigger 2227808,,,,
2230190,[18],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_9.BMP 2230190,,,,
2230657,[467],:,trigger 2230208,,,,
2230657,[0],:,trigger 2230208,,,,
2230690,[33],:,image croix 2230690,,,,
2236457,[5767],:,trigger 2232609,,,,
2236457,[0],:,trigger 2235008,,,,
2236477,[20],:,image nostim.BMP 2236477,,,,
2236976,[499],:,image croix 2236976,,,,
2239943,[2967],:,trigger 2237408,,,,
2239943,[0],:,trigger 2239808,,,,
2239977,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_3.BMP 2239977,,,,
2240477,[500],:,image croix 2240477,,,,
2245344,[4867],:,trigger 2242208,,,,
2245344,[0],:,trigger 2244609,,,,
2245363,[19],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_1.BMP 2245363,,,,
2245863,[500],:,image croix 2245863,,,,
2249430,[3567],:,trigger 2247008,,,,
2249430,[0],:,trigger 2249409,,,,
2249465,[35],:,image nostim.BMP 2249465,,,,
2249965,[500],:,image croix 2249965,,,,
2255432,[5467],:,trigger 2251808,,,,
2255432,[0],:,trigger 2254209,,,,
2255466,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_1.BMP 2255466,,,,
2255967,[501],:,image croix 2255967,,,,
2259934,[3967],:,trigger 2256608,,,,
2259934,[0],:,trigger 2259008,,,,
2259968,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_4.BMP 2259968,,,,
2260469,[501],:,image croix 2260468,,,,
2264535,[4066],:,trigger 2261408,,,,
2264535,[0],:,trigger 2263808,,,,
2264554,[19],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_7.BMP 2264553,,,,
2265054,[500],:,image croix 2265054,,,,
2269521,[4467],:,bouton_1 654,,,,
2269521,[0],:,bouton_1 654,,,,
2269521,[0],:,trigger 2265708,,,,
2269524,[3],:,trigger 2265881,,,,
2269526,[2],:,trigger 2266208,,,,
2269529,[3],:,trigger 2268608,,,,
2269556,[27],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_6.BMP 2269555,,,,
2270056,[500],:,image croix 2270056,,,,
2273523,[3467],:,trigger 2271008,,,,
2273523,[0],:,trigger 2273409,,,,
2273557,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_4.BMP 2273557,,,,
2274057,[500],:,image croix 2274057,,,,
2279924,[5867],:,trigger 2275808,,,,
2279924,[0],:,trigger 2278208,,,,
2279943,[19],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.BMP 2279943,,,,
2280444,[501],:,image croix 2280444,,,,
2284311,[3867],:,trigger 2280608,,,,
2284311,[0],:,trigger 2283008,,,,
2284345,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_4.BMP 2284345,,,,
2284845,[500],:,image croix 2284845,,,,
2289112,[4267],:,trigger 2285409,,,,
2289112,[0],:,trigger 2287808,,,,
2289147,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.BMP 2289147,,,,
2289647,[500],:,image croix 2289647,,,,
2294014,[4367],:,trigger 2290209,,,,
2294014,[0],:,trigger 2292608,,,,
2294049,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_7.BMP 2294049,,,,
2294549,[500],:,image croix 2294549,,,,
2298516,[3967],:,trigger 2295008,,,,
2298516,[0],:,trigger 2297408,,,,
2298550,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_4.BMP 2298550,,,,
2299051,[501],:,image croix 2299051,,,,
2301918,[2867],:,trigger 2299808,,,,
2301918,[0],:,Fin_run 3 : run 3,,,,
2301953,[35],:,Key,78.0,UP,at,1813818.0
2393849,[91896],:,Key,79.0,DOWN,at,2393849.0
2393849,[0],:,Debut_run 4 : run 4,,,,
2408143,[14294],:,Byte,107.0,COM1,at,2408142.0
2408143,[0],:,Byte,176.0,COM1,at,2408142.0
2408143,[0],:,Byte,214.0,COM1,at,2408142.0
2408146,[3],:,Byte,219.0,COM1,at,2408142.0
2408148,[2],:,Byte,27.0,COM1,at,2408142.0
2408151,[3],:,Byte,5.0,COM1,at,2408142.0
2408153,[2],:,Byte,107.0,COM1,at,2408142.0
2408156,[3],:,Byte,160.0,COM1,at,2408142.0
2408158,[2],:,Synchro_IRM,,,,
2408195,[37],:,image nostim.BMP 2408195,,,,
2409395,[1200],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_4.BMP 2409395,,,,
2409895,[500],:,image croix 2409895,,,,
2414562,[4667],:,trigger 2410543,,,,
2414562,[0],:,trigger 2412942,,,,
2414581,[19],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_2.BMP 2414581,,,,
2415081,[500],:,image croix 2415081,,,,
2419648,[4567],:,trigger 2415342,,,,
2419648,[0],:,trigger 2417742,,,,
2419683,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_9.BMP 2419682,,,,
2420149,[466],:,trigger 2420142,,,,
2420183,[34],:,image croix 2420183,,,,
2423750,[3567],:,trigger 2422543,,,,
2423785,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_1.BMP 2423785,,,,
2424285,[500],:,image croix 2424285,,,,
2427552,[3267],:,trigger 2424942,,,,
2427552,[0],:,trigger 2427342,,,,
2427586,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_6.BMP 2427586,,,,
2428087,[501],:,image croix 2428086,,,,
2432453,[4366],:,trigger 2429742,,,,
2432453,[0],:,bouton_1 1656,,,,
2432454,[1],:,bouton_1 1656,,,,
2432456,[2],:,trigger 2432142,,,,
2432488,[32],:,image nostim.BMP 2432488,,,,
2432988,[500],:,image croix 2432988,,,,
2437555,[4567],:,trigger 2434542,,,,
2437555,[0],:,trigger 2436942,,,,
2437591,[36],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_1.BMP 2437590,,,,
2438091,[500],:,image croix 2438091,,,,
2443658,[5567],:,trigger 2439342,,,,
2443658,[0],:,trigger 2441743,,,,
2443692,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_9.BMP 2443692,,,,
2444159,[467],:,trigger 2444141,,,,
2444193,[34],:,image croix 2444193,,,,
2447060,[2867],:,trigger 2446543,,,,
2447093,[33],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_2.BMP 2447093,,,,
2447594,[501],:,image croix 2447594,,,,
2451861,[4267],:,trigger 2448942,,,,
2451861,[0],:,trigger 2451342,,,,
2451896,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_2.BMP 2451895,,,,
2452396,[500],:,image croix 2452396,,,,
2457563,[5167],:,trigger 2453742,,,,
2457563,[0],:,trigger 2456142,,,,
2457598,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_8.BMP 2457598,,,,
2458098,[500],:,image croix 2458098,,,,
2461465,[3367],:,bouton_1 132,,,,
2461465,[0],:,trigger 2458542,,,,
2461465,[0],:,trigger 2460942,,,,
2461500,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_5.BMP 2461500,,,,
2462000,[500],:,image croix 2462000,,,,
2467167,[5167],:,trigger 2463341,,,,
2467167,[0],:,trigger 2465742,,,,
2467185,[18],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_9.BMP 2467185,,,,
2467685,[500],:,image croix 2467685,,,,
2471153,[3468],:,bouton_1 155,,,,
2471153,[0],:,trigger 2468141,,,,
2471153,[0],:,trigger 2470542,,,,
2471187,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_9.BMP 2471187,,,,
2471687,[500],:,image croix 2471687,,,,
2475954,[4267],:,trigger 2472941,,,,
2475954,[0],:,trigger 2475342,,,,
2475972,[18],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_5.BMP 2475972,,,,
2476472,[500],:,image croix 2476472,,,,
2481439,[4967],:,trigger 2477742,,,,
2481439,[0],:,trigger 2480142,,,,
2481458,[19],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_8.BMP 2481458,,,,
2481958,[500],:,image croix 2481958,,,,
2485725,[3767],:,trigger 2482543,,,,
2485725,[0],:,trigger 2484942,,,,
2485759,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_8.BMP 2485759,,,,
2486259,[500],:,image croix 2486259,,,,
2490026,[3767],:,trigger 2487342,,,,
2490026,[0],:,trigger 2489742,,,,
2490045,[19],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_4.BMP 2490045,,,,
2490545,[500],:,image croix 2490545,,,,
2496012,[5467],:,trigger 2492143,,,,
2496012,[0],:,trigger 2494542,,,,
2496047,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_6.BMP 2496047,,,,
2496547,[500],:,image croix 2496547,,,,
2499714,[3167],:,trigger 2496942,,,,
2499714,[0],:,trigger 2499341,,,,
2499749,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_8.BMP 2499748,,,,
2500249,[500],:,image croix 2500249,,,,
2504116,[3867],:,trigger 2501742,,,,
2504150,[34],:,image nostim.BMP 2504150,,,,
2504617,[467],:,trigger 2504141,,,,
2504650,[33],:,image croix 2504650,,,,
2510418,[5768],:,trigger 2506542,,,,
2510418,[0],:,trigger 2506542,,,,
2510419,[1],:,trigger 2508942,,,,
2510453,[34],:,image nostim.BMP 2510453,,,,
2510953,[500],:,image croix 2510953,,,,
2513920,[2967],:,trigger 2511341,,,,
2513920,[0],:,trigger 2513743,,,,
2513954,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_7.BMP 2513954,,,,
2514454,[500],:,image croix 2514454,,,,
2519021,[4567],:,bouton_1 260,,,,
2519021,[0],:,trigger 2516142,,,,
2519021,[0],:,trigger 2518543,,,,
2519056,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.BMP 2519056,,,,
2519556,[500],:,image croix 2519556,,,,
2524123,[4567],:,trigger 2520942,,,,
2524123,[0],:,trigger 2523343,,,,
2524141,[18],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_2.BMP 2524141,,,,
2524641,[500],:,image croix 2524641,,,,
2529008,[4367],:,trigger 2525742,,,,
2529008,[0],:,trigger 2528142,,,,
2529028,[20],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_8.BMP 2529028,,,,
2529527,[499],:,image croix 2529527,,,,
2533394,[3867],:,trigger 2530542,,,,
2533394,[0],:,trigger 2532942,,,,
2533428,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_5.BMP 2533428,,,,
2533928,[500],:,image croix 2533928,,,,
2538095,[4167],:,trigger 2535341,,,,
2538095,[0],:,trigger 2537743,,,,
2538114,[19],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_9.BMP 2538114,,,,
2538614,[500],:,image croix 2538614,,,,
2544381,[5767],:,trigger 2540142,,,,
2544381,[0],:,trigger 2542542,,,,
2544399,[18],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_1.BMP 2544399,,,,
2544900,[501],:,image croix 2544900,,,,
2548067,[3167],:,trigger 2544941,,,,
2548067,[0],:,trigger 2547341,,,,
2548101,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_7.BMP 2548101,,,,
2548601,[500],:,image croix 2548601,,,,
2552168,[3567],:,trigger 2549741,,,,
2552168,[0],:,bouton_1 1140,,,,
2552168,[0],:,trigger 2552141,,,,
2552203,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_5.BMP 2552203,,,,
2552703,[500],:,image croix 2552703,,,,
2556970,[4267],:,trigger 2554543,,,,
2556970,[0],:,trigger 2556942,,,,
2557005,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_1.BMP 2557005,,,,
2557505,[500],:,image croix 2557505,,,,
2562772,[5267],:,trigger 2559342,,,,
2562772,[0],:,trigger 2561743,,,,
2562807,[35],:,image nostim.BMP 2562807,,,,
