Cog2000 log file Tue Jun 11 17:57:54 2013,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2117321,[500],:,image croix 2117321,,,,
2122088,[4767],:,trigger 2118150,,,,
2122088,[0],:,trigger 2120549,,,,
2122122,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_9.BMP 2122122,,,,
2122623,[501],:,image croix 2122623,,,,
2125490,[2867],:,bouton_1 311,,,,
2125490,[0],:,trigger 2122951,,,,
2125490,[0],:,bouton_1 328,,,,
2125492,[2],:,trigger 2125349,,,,
2125524,[32],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_4.BMP 2125524,,,,
2126025,[501],:,image croix 2126025,,,,
2130792,[4767],:,bouton_1 -10,,,,
2130792,[0],:,trigger 2127749,,,,
2130792,[0],:,trigger 2130150,,,,
2130826,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_7.BMP 2130826,,,,
2131326,[500],:,image croix 2131326,,,,
2135793,[4467],:,bouton_1 302,,,,
2135793,[0],:,trigger 2132549,,,,
2135793,[0],:,trigger 2134950,,,,
2135828,[35],:,image nostim.BMP 2135828,,,,
2136328,[500],:,image croix 2136328,,,,
2141296,[4968],:,trigger 2137350,,,,
2141296,[0],:,trigger 2139744,,,,
2141296,[0],:,trigger 2139744,,,,
2141330,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_2.BMP 2141330,,,,
2141830,[500],:,image croix 2141830,,,,
2146597,[4767],:,trigger 2142150,,,,
2146597,[0],:,trigger 2144549,,,,
2146617,[20],:,image nostim.BMP 2146616,,,,
2147083,[466],:,trigger 2146950,,,,
2147117,[34],:,image croix 2147117,,,,
2149784,[2667],:,trigger 2149350,,,,
2149818,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_1.BMP 2149818,,,,
2150318,[500],:,image croix 2150318,,,,
2154785,[4467],:,bouton_1 383,,,,
2154785,[0],:,trigger 2151749,,,,
2154785,[0],:,trigger 2154150,,,,
2154820,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_6.BMP 2154820,,,,
2155320,[500],:,image croix 2155320,,,,
2159887,[4567],:,bouton_1 524,,,,
2159887,[0],:,trigger 2156549,,,,
2159887,[0],:,trigger 2158950,,,,
2159921,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_6.BMP 2159921,,,,
2160421,[500],:,image croix 2160421,,,,
2164088,[3667],:,trigger 2161349,,,,
2164088,[0],:,trigger 2163749,,,,
2164123,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_2.BMP 2164123,,,,
2164623,[500],:,image croix 2164623,,,,
2169890,[5267],:,bouton_1 11,,,,
2169890,[0],:,trigger 2166149,,,,
2169890,[0],:,trigger 2166149,,,,
2169893,[3],:,trigger 2168548,,,,
2169925,[32],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_9.BMP 2169925,,,,
2170426,[501],:,image croix 2170425,,,,
2174092,[3666],:,bouton_1 476,,,,
2174092,[0],:,trigger 2170949,,,,
2174092,[0],:,trigger 2173349,,,,
2174127,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_8.BMP 2174127,,,,
2174627,[500],:,image croix 2174627,,,,
2179994,[5367],:,bouton_1 354,,,,
2179994,[0],:,trigger 2175749,,,,
2179994,[0],:,trigger 2178150,,,,
2180030,[36],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_2.BMP 2180030,,,,
2180530,[500],:,image croix 2180530,,,,
2183197,[2667],:,trigger 2180550,,,,
2183197,[0],:,bouton_1 62,,,,
2183197,[0],:,trigger 2182950,,,,
2183231,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_8.BMP 2183231,,,,
2183731,[500],:,image croix 2183731,,,,
2187799,[4068],:,trigger 2185350,,,,
2187799,[0],:,trigger 2187749,,,,
2187832,[33],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_5.BMP 2187832,,,,
2188332,[500],:,image croix 2188332,,,,
2193399,[5067],:,trigger 2190150,,,,
2193399,[0],:,trigger 2192549,,,,
2193418,[19],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.BMP 2193418,,,,
2193918,[500],:,image croix 2193918,,,,
2199285,[5367],:,trigger 2194950,,,,
2199285,[0],:,trigger 2197350,,,,
2199321,[36],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_6.BMP 2199321,,,,
2199788,[467],:,trigger 2199749,,,,
2199821,[33],:,image croix 2199821,,,,
2204088,[4267],:,bouton_1 589,,,,
2204088,[0],:,trigger 2202150,,,,
2204088,[0],:,bouton_2 2329,,,,
2204091,[3],:,bouton_2 2329,,,,
2204122,[31],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_4.BMP 2204122,,,,
2204589,[467],:,trigger 2204549,,,,
2204589,[0],:,bouton_2 427,,,,
2204589,[0],:,bouton_2 427,,,,
2204622,[33],:,image croix 2204622,,,,
2208889,[4267],:,bouton_1 367,,,,
2208889,[0],:,bouton_2 367,,,,
2208890,[1],:,bouton_2 633,,,,
2208892,[2],:,trigger 2206949,,,,
2208895,[3],:,bouton_2 2327,,,,
2208897,[2],:,bouton_2 2327,,,,
2208924,[27],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.BMP 2208924,,,,
2209391,[467],:,trigger 2209349,,,,
2209391,[0],:,bouton_2 425,,,,
2209391,[0],:,bouton_2 425,,,,
2209424,[33],:,image croix 2209424,,,,
2211791,[2367],:,trigger 2211749,,,,
2211791,[0],:,bouton_2 2325,,,,
2211793,[2],:,bouton_2 2325,,,,
2211826,[33],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_6.BMP 2211826,,,,
2212326,[500],:,image croix 2212326,,,,
2218093,[5767],:,trigger 2214150,,,,
2218093,[0],:,bouton_2 1824,,,,
2218093,[0],:,bouton_2 1824,,,,
2218096,[3],:,trigger 2216550,,,,
2218098,[2],:,bouton_2 4224,,,,
2218101,[3],:,bouton_2 4224,,,,
2218128,[27],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_3.BMP 2218128,,,,
2218628,[500],:,image croix 2218628,,,,
2221495,[2867],:,trigger 2218950,,,,
2221495,[0],:,bouton_2 322,,,,
2221495,[0],:,bouton_2 322,,,,
2221498,[3],:,trigger 2221350,,,,
2221500,[2],:,bouton_2 2722,,,,
2221502,[2],:,bouton_2 2722,,,,
2221530,[28],:,image nostim.BMP 2221530,,,,
2222030,[500],:,image croix 2222030,,,,
2228097,[6067],:,trigger 2223749,,,,
2228097,[0],:,bouton_2 1719,,,,
2228097,[0],:,bouton_2 1719,,,,
2228100,[3],:,trigger 2226150,,,,
2228102,[2],:,bouton_2 4120,,,,
2228104,[2],:,bouton_2 4120,,,,
2228132,[28],:,image nostim.BMP 2228132,,,,
2228599,[467],:,trigger 2228549,,,,
2228599,[0],:,bouton_2 417,,,,
2228599,[0],:,bouton_2 417,,,,
2228632,[33],:,image croix 2228632,,,,
2232899,[4267],:,trigger 2230950,,,,
2232899,[0],:,bouton_2 2318,,,,
2232899,[0],:,bouton_2 2318,,,,
2232934,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_6.BMP 2232934,,,,
2233401,[467],:,trigger 2233350,,,,
2233401,[0],:,bouton_2 416,,,,
2233401,[0],:,bouton_2 416,,,,
2233434,[33],:,image croix 2233434,,,,
2236301,[2867],:,trigger 2235749,,,,
2236301,[0],:,bouton_2 2315,,,,
2236301,[0],:,bouton_2 2315,,,,
2236335,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_3.BMP 2236335,,,,
2236835,[500],:,image croix 2236835,,,,
2241702,[4867],:,bouton_1 357,,,,
2241702,[0],:,bouton_2 357,,,,
2241702,[0],:,bouton_2 665,,,,
2241705,[3],:,trigger 2238150,,,,
2241707,[2],:,bouton_2 1315,,,,
2241709,[2],:,bouton_2 1315,,,,
2241712,[3],:,trigger 2240549,,,,
2241714,[2],:,bouton_2 3714,,,,
2241716,[2],:,bouton_2 3714,,,,
2241738,[22],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_6.BMP 2241738,,,,
2242238,[500],:,image croix 2242238,,,,
2245905,[3667],:,trigger 2242950,,,,
2245905,[0],:,bouton_2 712,,,,
2245905,[0],:,bouton_2 712,,,,
2245908,[3],:,trigger 2245350,,,,
2245909,[1],:,bouton_2 3112,,,,
2245911,[2],:,bouton_2 3112,,,,
2245940,[29],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_3.BMP 2245939,,,,
2246440,[500],:,image croix 2246440,,,,
2251807,[5367],:,trigger 2247749,,,,
2251807,[0],:,bouton_2 1309,,,,
2251807,[0],:,bouton_2 1309,,,,
2251810,[3],:,trigger 2250149,,,,
2251812,[2],:,bouton_2 3709,,,,
2251814,[2],:,bouton_2 3709,,,,
2251842,[28],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_6.BMP 2251842,,,,
2252342,[500],:,image croix 2252342,,,,
2256909,[4567],:,trigger 2252549,,,,
2256909,[0],:,bouton_2 207,,,,
2256909,[0],:,bouton_2 207,,,,
2256911,[2],:,bouton_1 383,,,,
2256913,[2],:,bouton_2 383,,,,
2256915,[2],:,bouton_2 650,,,,
2256917,[2],:,trigger 2254951,,,,
2256920,[3],:,bouton_2 2609,,,,
2256922,[2],:,bouton_2 2609,,,,
2256944,[22],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_2.BMP 2256944,,,,
2257411,[467],:,trigger 2257350,,,,
2257411,[0],:,bouton_2 406,,,,
2257411,[0],:,bouton_2 406,,,,
2257444,[33],:,image croix 2257444,,,,
2260511,[3067],:,bouton_1 489,,,,
2260511,[0],:,bouton_2 489,,,,
2260511,[0],:,bouton_2 747,,,,
2260514,[3],:,trigger 2259750,,,,
2260516,[2],:,bouton_2 2306,,,,
2260518,[2],:,bouton_2 2306,,,,
2260545,[27],:,image nostim.BMP 2260545,,,,
2261045,[500],:,image croix 2261045,,,,
2264912,[3867],:,trigger 2262150,,,,
2264912,[0],:,bouton_2 1105,,,,
2264912,[0],:,bouton_2 1105,,,,
2264915,[3],:,trigger 2264550,,,,
2264917,[2],:,bouton_2 3505,,,,
2264919,[2],:,bouton_2 3505,,,,
2264947,[28],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_5.BMP 2264947,,,,
2265448,[501],:,image croix 2265448,,,,
2269715,[4267],:,trigger 2266950,,,,
2269715,[0],:,bouton_2 1502,,,,
2269715,[0],:,bouton_2 1502,,,,
2269718,[3],:,trigger 2269350,,,,
2269749,[31],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_6.BMP 2269749,,,,
2270249,[500],:,image croix 2270249,,,,
2275716,[5467],:,bouton_1 148,,,,
2275716,[0],:,trigger 2271749,,,,
2275716,[0],:,trigger 2274150,,,,
2275751,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_5.BMP 2275751,,,,
2276251,[500],:,image croix 2276251,,,,
2280418,[4167],:,trigger 2276549,,,,
2280418,[0],:,bouton_1 309,,,,
2280418,[0],:,trigger 2278949,,,,
2280453,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_9.BMP 2280453,,,,
2280953,[500],:,image croix 2280953,,,,
2284120,[3167],:,trigger 2281349,,,,
2284120,[0],:,bouton_1 718,,,,
2284120,[0],:,trigger 2283749,,,,
2284155,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_3.BMP 2284155,,,,
2284655,[500],:,image croix 2284655,,,,
2289322,[4667],:,bouton_1 95,,,,
2289322,[0],:,trigger 2286150,,,,
2289322,[0],:,trigger 2288549,,,,
2289357,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_4.BMP 2289357,,,,
2289857,[500],:,image croix 2289857,,,,
2293424,[3567],:,trigger 2290950,,,,
2293424,[0],:,trigger 2293350,,,,
2293458,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_2.BMP 2293458,,,,
2293958,[500],:,image croix 2293958,,,,
2300225,[6267],:,trigger 2295749,,,,
2300225,[0],:,trigger 2298150,,,,
2300244,[19],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_4.BMP 2300244,,,,
2300711,[467],:,trigger 2300549,,,,
2300744,[33],:,image croix 2300744,,,,
2304612,[3868],:,trigger 2302950,,,,
2304646,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_6.BMP 2304646,,,,
2305147,[501],:,image croix 2305147,,,,
2308914,[3767],:,trigger 2305350,,,,
2308914,[0],:,trigger 2307749,,,,
2308949,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_7.BMP 2308948,,,,
2309449,[500],:,image croix 2309449,,,,
2313916,[4467],:,bouton_1 407,,,,
2313916,[0],:,trigger 2310150,,,,
2313916,[0],:,trigger 2312550,,,,
2313951,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_3.BMP 2313950,,,,
2314451,[500],:,image croix 2314451,,,,
2318218,[3767],:,bouton_1 351,,,,
2318218,[0],:,trigger 2314950,,,,
2318218,[0],:,trigger 2317350,,,,
2318251,[33],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_5.BMP 2318251,,,,
2318752,[501],:,image croix 2318752,,,,
2323719,[4967],:,bouton_1 324,,,,
2323719,[0],:,bouton_1 324,,,,
2323719,[0],:,trigger 2319749,,,,
2323722,[3],:,trigger 2322149,,,,
2323754,[32],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_7.BMP 2323754,,,,
2324254,[500],:,image croix 2324254,,,,
2327621,[3367],:,trigger 2324549,,,,
2327621,[0],:,bouton_1 323,,,,
2327621,[0],:,trigger 2324844,,,,
2327624,[3],:,trigger 2326949,,,,
2327656,[32],:,image nostim.BMP 2327656,,,,
2328156,[500],:,image croix 2328156,,,,
2331923,[3767],:,trigger 2329350,,,,
2331923,[0],:,trigger 2331750,,,,
2331957,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_4.BMP 2331957,,,,
2332457,[500],:,image croix 2332457,,,,
2337224,[4767],:,trigger 2334150,,,,
2337224,[0],:,trigger 2336549,,,,
2337259,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_2.BMP 2337259,,,,
2337760,[501],:,image croix 2337759,,,,
2341726,[3966],:,bouton_1 76,,,,
2341726,[0],:,trigger 2338950,,,,
2341726,[0],:,trigger 2341350,,,,
2341761,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_4.BMP 2341761,,,,
2342261,[500],:,image croix 2342261,,,,
2347628,[5367],:,trigger 2343749,,,,
2347628,[0],:,trigger 2346149,,,,
2347647,[19],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_6.BMP 2347647,,,,
2348147,[500],:,image croix 2348147,,,,
2352614,[4467],:,trigger 2348549,,,,
2352614,[0],:,trigger 2350950,,,,
2352632,[18],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_4.BMP 2352632,,,,
2353132,[500],:,image croix 2353132,,,,
2355899,[2767],:,trigger 2353350,,,,
2355899,[0],:,trigger 2355749,,,,
2355934,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_1.BMP 2355934,,,,
2356434,[500],:,image croix 2356434,,,,
2360901,[4467],:,bouton_1 0,,,,
2360901,[0],:,trigger 2358150,,,,
2360901,[0],:,trigger 2360549,,,,
2360936,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_1.BMP 2360936,,,,
2361436,[500],:,image croix 2361436,,,,
2367103,[5667],:,trigger 2362950,,,,
2367103,[0],:,trigger 2365349,,,,
2367121,[18],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_5.BMP 2367121,,,,
2367621,[500],:,image croix 2367621,,,,
2370288,[2667],:,trigger 2367750,,,,
2370288,[0],:,trigger 2370150,,,,
2370323,[35],:,image nostim.BMP 2370323,,,,
2370823,[500],:,image croix 2370823,,,,
2375790,[4967],:,trigger 2372550,,,,
2375790,[0],:,trigger 2374950,,,,
2375825,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_5.BMP 2375825,,,,
2376326,[501],:,image croix 2376326,,,,
2380193,[3867],:,trigger 2377350,,,,
2380193,[0],:,trigger 2379750,,,,
2380227,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_7.BMP 2380227,,,,
2380727,[500],:,image croix 2380727,,,,
2386094,[5367],:,trigger 2382149,,,,
2386094,[0],:,trigger 2384549,,,,
2386129,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_9.BMP 2386129,,,,
2386629,[500],:,image croix 2386629,,,,
2390996,[4367],:,trigger 2386950,,,,
2390996,[0],:,trigger 2389350,,,,
2391031,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_7.BMP 2391031,,,,
2391532,[501],:,image croix 2391532,,,,
2394399,[2867],:,trigger 2391749,,,,
2394399,[0],:,trigger 2394150,,,,
2394432,[33],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_8.BMP 2394432,,,,
2394933,[501],:,image croix 2394933,,,,
2399200,[4267],:,bouton_1 120,,,,
2399200,[0],:,trigger 2396550,,,,
2399200,[0],:,trigger 2398950,,,,
2399235,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_7.BMP 2399235,,,,
2399735,[500],:,image croix 2399735,,,,
2405102,[5367],:,bouton_1 365,,,,
2405102,[0],:,trigger 2401350,,,,
2405102,[0],:,trigger 2403749,,,,
2405137,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_2.BMP 2405137,,,,
2405637,[500],:,image croix 2405637,,,,
2408604,[2967],:,trigger 2406145,,,,
2408604,[0],:,trigger 2408550,,,,
2408604,[0],:,Fin_run 3 : run 3,,,,
2408638,[34],:,Key,78.0,UP,at,1922216.0
2492890,[84252],:,Key,79.0,DOWN,at,2492890.0
2492890,[0],:,Debut_run 4 : run 4,,,,
2503979,[11089],:,Byte,107.0,COM1,at,2503979.0
2503979,[0],:,Byte,176.0,COM1,at,2503979.0
2503980,[1],:,Byte,128.0,COM1,at,2503979.0
2503983,[3],:,Byte,153.0,COM1,at,2503979.0
2503986,[3],:,Byte,84.0,COM1,at,2503979.0
2503988,[2],:,Byte,242.0,COM1,at,2503979.0
2503990,[2],:,Byte,107.0,COM1,at,2503979.0
2503992,[2],:,Byte,160.0,COM1,at,2503979.0
2503994,[2],:,Byte,133.0,COM1,at,2503979.0
2503996,[2],:,Byte,153.0,COM1,at,2503979.0
2503998,[2],:,Byte,84.0,COM1,at,2503979.0
2504001,[3],:,Byte,242.0,COM1,at,2503979.0
2504003,[2],:,Synchro_IRM,,,,
2504027,[24],:,image nostim.BMP 2504027,,,,
2505027,[1000],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_8.BMP 2505027,,,,
2505528,[501],:,image croix 2505527,,,,
2509994,[4466],:,bouton_1 370,,,,
2509994,[0],:,trigger 2506378,,,,
2509995,[1],:,trigger 2508779,,,,
2510029,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_7.BMP 2510029,,,,
2510530,[501],:,image croix 2510529,,,,
2515096,[4566],:,bouton_1 446,,,,
2515096,[0],:,trigger 2511178,,,,
2515096,[0],:,trigger 2513578,,,,
2515131,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_8.BMP 2515131,,,,
2515631,[500],:,image croix 2515631,,,,
2519298,[3667],:,trigger 2515979,,,,
2519298,[0],:,trigger 2518378,,,,
2519298,[0],:,trigger 2518378,,,,
2519332,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_4.BMP 2519332,,,,
2519833,[501],:,image croix 2519832,,,,
2524899,[5066],:,trigger 2520779,,,,
2524899,[0],:,trigger 2523178,,,,
2524918,[19],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_1.BMP 2524918,,,,
2525418,[500],:,image croix 2525418,,,,
2528786,[3368],:,trigger 2525578,,,,
2528786,[0],:,trigger 2527978,,,,
2528820,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_3.BMP 2528820,,,,
2529320,[500],:,image croix 2529320,,,,
2534487,[5167],:,trigger 2530379,,,,
2534487,[0],:,trigger 2532779,,,,
2534505,[18],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_6.BMP 2534505,,,,
2535005,[500],:,image croix 2535005,,,,
2537772,[2767],:,trigger 2535179,,,,
2537772,[0],:,trigger 2537578,,,,
2537790,[18],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_6.BMP 2537790,,,,
2538290,[500],:,image croix 2538290,,,,
2542857,[4567],:,bouton_1 201,,,,
2542857,[0],:,trigger 2539979,,,,
2542857,[0],:,trigger 2542378,,,,
2542892,[35],:,image nostim.BMP 2542892,,,,
2543392,[500],:,image croix 2543392,,,,
2548359,[4967],:,trigger 2544780,,,,
2548359,[0],:,trigger 2547179,,,,
2548377,[18],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_1.BMP 2548377,,,,
2548878,[501],:,image croix 2548878,,,,
2553745,[4867],:,trigger 2549574,,,,
2553745,[0],:,trigger 2551979,,,,
2553780,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_8.BMP 2553780,,,,
2554280,[500],:,image croix 2554280,,,,
2558347,[4067],:,trigger 2554378,,,,
2558347,[0],:,bouton_1 326,,,,
2558347,[0],:,trigger 2556779,,,,
2558382,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_7.BMP 2558382,,,,
2558882,[500],:,image croix 2558882,,,,
2562749,[3867],:,trigger 2559179,,,,
2562749,[0],:,trigger 2561578,,,,
2562749,[0],:,bouton_1 2696,,,,
2562784,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_3.BMP 2562784,,,,
2563284,[500],:,image croix 2563284,,,,
2566751,[3467],:,trigger 2563978,,,,
2566751,[0],:,trigger 2566378,,,,
2566785,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_5.BMP 2566785,,,,
2567285,[500],:,image croix 2567285,,,,
2572552,[5267],:,bouton_1 388,,,,
2572552,[0],:,trigger 2568774,,,,
2572552,[0],:,trigger 2571178,,,,
2572587,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_2.BMP 2572587,,,,
2573087,[500],:,image croix 2573087,,,,
2576254,[3167],:,trigger 2573579,,,,
2576254,[0],:,trigger 2575979,,,,
2576289,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_1.BMP 2576288,,,,
2576789,[500],:,image croix 2576789,,,,
2581656,[4867],:,bouton_1 379,,,,
2581656,[0],:,trigger 2578379,,,,
2581656,[0],:,trigger 2580779,,,,
2581691,[35],:,image nostim.BMP 2581691,,,,
2582192,[501],:,image croix 2582192,,,,
2586659,[4467],:,trigger 2583179,,,,
2586659,[0],:,trigger 2585578,,,,
2586693,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.BMP 2586693,,,,
2587194,[501],:,image croix 2587194,,,,
2591561,[4367],:,trigger 2587979,,,,
2591561,[0],:,trigger 2590378,,,,
2591595,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_4.BMP 2591595,,,,
2592095,[500],:,image croix 2592095,,,,
2596762,[4667],:,trigger 2592779,,,,
2596762,[0],:,trigger 2595178,,,,
2596781,[19],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_9.BMP 2596781,,,,
2597281,[500],:,image croix 2597281,,,,
2601648,[4367],:,trigger 2597578,,,,
2601648,[0],:,bouton_1 673,,,,
2601648,[0],:,trigger 2599978,,,,
2601683,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_4.BMP 2601682,,,,
2602183,[500],:,image croix 2602183,,,,
2605150,[2967],:,trigger 2602379,,,,
2605150,[0],:,trigger 2604779,,,,
2605150,[0],:,trigger 2604779,,,,
2605184,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.BMP 2605184,,,,
2605684,[500],:,image croix 2605684,,,,
2609752,[4068],:,trigger 2607179,,,,
2609752,[0],:,trigger 2609579,,,,
2609785,[33],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_4.BMP 2609785,,,,
2610285,[500],:,image croix 2610285,,,,
2616352,[6067],:,trigger 2611979,,,,
2616352,[0],:,trigger 2614379,,,,
2616371,[19],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_7.BMP 2616371,,,,
2616838,[467],:,trigger 2616779,,,,
2616872,[34],:,image croix 2616871,,,,
2620038,[3166],:,trigger 2619179,,,,
2620074,[36],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_9.BMP 2620074,,,,
2620574,[500],:,image croix 2620574,,,,
2624841,[4267],:,bouton_1 331,,,,
2624841,[0],:,trigger 2621579,,,,
2624841,[0],:,trigger 2623979,,,,
2624875,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.BMP 2624875,,,,
2625375,[500],:,image croix 2625375,,,,
2629742,[4367],:,trigger 2626379,,,,
2629742,[0],:,trigger 2628779,,,,
2629742,[0],:,bouton_2 3404,,,,
2629777,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_8.BMP 2629777,,,,
2630278,[501],:,image croix 2630278,,,,
2634245,[3967],:,trigger 2631179,,,,
2634245,[0],:,trigger 2633578,,,,
2634279,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_2.BMP 2634279,,,,
2634779,[500],:,image croix 2634779,,,,
2639146,[4367],:,trigger 2635978,,,,
2639146,[0],:,trigger 2638378,,,,
2639181,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_3.BMP 2639181,,,,
2639681,[500],:,image croix 2639681,,,,
2644448,[4767],:,trigger 2640779,,,,
2644448,[0],:,trigger 2643178,,,,
2644466,[18],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_6.BMP 2644466,,,,
2644966,[500],:,image croix 2644966,,,,
2649533,[4567],:,trigger 2645579,,,,
2649533,[0],:,trigger 2647979,,,,
2649552,[19],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_1.BMP 2649552,,,,
2650052,[500],:,image croix 2650052,,,,
2653419,[3367],:,trigger 2650379,,,,
2653419,[0],:,trigger 2652779,,,,
2653453,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_3.BMP 2653453,,,,
