Cog2000 log file Tue Jan 22 17:33:15 2013,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
1615082,[0],:,trigger 1613948,,,,
1615117,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_8.bmp 1615117,,,,
1615617,[500],:,image croix 1615617,,,,
1619884,[4267],:,bouton_1 1,,,,
1619884,[0],:,trigger 1616348,,,,
1619884,[0],:,trigger 1618747,,,,
1619919,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_9.bmp 1619919,,,,
1620419,[500],:,image croix 1620419,,,,
1624586,[4167],:,bouton_1 19,,,,
1624586,[0],:,trigger 1621147,,,,
1624586,[0],:,trigger 1623547,,,,
1624621,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_9.bmp 1624621,,,,
1625121,[500],:,image croix 1625121,,,,
1628788,[3667],:,trigger 1625947,,,,
1628788,[0],:,trigger 1625947,,,,
1628788,[0],:,trigger 1628347,,,,
1628822,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_4.bmp 1628822,,,,
1629322,[500],:,image croix 1629322,,,,
1634989,[5667],:,bouton_1 71,,,,
1634989,[0],:,trigger 1630747,,,,
1634989,[0],:,trigger 1633146,,,,
1635025,[36],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_7.bmp 1635024,,,,
1635525,[500],:,image croix 1635525,,,,
1639592,[4067],:,trigger 1635547,,,,
1639592,[0],:,trigger 1637946,,,,
1639610,[18],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_9.bmp 1639610,,,,
1640110,[500],:,image croix 1640110,,,,
1644077,[3967],:,bouton_1 14,,,,
1644077,[0],:,trigger 1640347,,,,
1644077,[0],:,trigger 1642747,,,,
1644080,[3],:,bouton_1 2637,,,,
1644112,[32],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_1.bmp 1644112,,,,
1644612,[500],:,image croix 1644612,,,,
1647979,[3367],:,trigger 1645146,,,,
1647979,[0],:,trigger 1647546,,,,
1648014,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_3.bmp 1648014,,,,
1648514,[500],:,image croix 1648514,,,,
1653281,[4767],:,bouton_1 87,,,,
1653281,[0],:,trigger 1649947,,,,
1653281,[0],:,trigger 1652348,,,,
1653315,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_2.bmp 1653315,,,,
1653815,[500],:,image croix 1653815,,,,
1658082,[4267],:,trigger 1654747,,,,
1658082,[0],:,trigger 1657147,,,,
1658117,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.bmp 1658117,,,,
1658618,[501],:,image croix 1658618,,,,
1662785,[4167],:,trigger 1659547,,,,
1662785,[0],:,trigger 1661947,,,,
1662819,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_9.bmp 1662819,,,,
1663319,[500],:,image croix 1663319,,,,
1667186,[3867],:,trigger 1664347,,,,
1667186,[0],:,trigger 1666747,,,,
1667205,[19],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_6.bmp 1667204,,,,
1667671,[466],:,bouton_1 456,,,,
1667705,[34],:,image croix 1667705,,,,
1672972,[5267],:,trigger 1669146,,,,
1672972,[0],:,trigger 1671547,,,,
1672990,[18],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_5.bmp 1672990,,,,
1673490,[500],:,image croix 1673490,,,,
1677957,[4467],:,bouton_1 40,,,,
1677957,[0],:,trigger 1673947,,,,
1677957,[0],:,trigger 1676347,,,,
1677992,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_5.bmp 1677992,,,,
1678492,[500],:,image croix 1678492,,,,
1682859,[4367],:,trigger 1678746,,,,
1682859,[0],:,trigger 1681146,,,,
1682895,[36],:,image nostim.bmp 1682895,,,,
1683395,[500],:,image croix 1683395,,,,
1687762,[4367],:,trigger 1683546,,,,
1687762,[0],:,trigger 1685946,,,,
1687796,[34],:,image nostim.bmp 1687796,,,,
1688296,[500],:,image croix 1688296,,,,
1690863,[2567],:,trigger 1688347,,,,
1690863,[0],:,trigger 1690747,,,,
1690897,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_6.bmp 1690897,,,,
1691364,[467],:,bouton_1 458,,,,
1691397,[33],:,image croix 1691397,,,,
1696864,[5467],:,trigger 1693147,,,,
1696864,[0],:,trigger 1695547,,,,
1696883,[19],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_3.bmp 1696883,,,,
1697384,[501],:,image croix 1697383,,,,
1701450,[4066],:,bouton_1 -28,,,,
1701450,[0],:,trigger 1697947,,,,
1701450,[0],:,trigger 1700347,,,,
1701453,[3],:,bouton_2 2964,,,,
1701455,[2],:,bouton_2 2964,,,,
1701485,[30],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_7.bmp 1701485,,,,
1701985,[500],:,image croix 1701985,,,,
1707052,[5067],:,trigger 1702746,,,,
1707052,[0],:,trigger 1705147,,,,
1707070,[18],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_1.bmp 1707070,,,,
1707570,[500],:,image croix 1707570,,,,
1711837,[4267],:,trigger 1707547,,,,
1711837,[0],:,trigger 1709947,,,,
1711855,[18],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_7.bmp 1711855,,,,
1712356,[501],:,image croix 1712356,,,,
1715223,[2867],:,trigger 1712347,,,,
1715223,[0],:,trigger 1714746,,,,
1715257,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_1.bmp 1715257,,,,
1715758,[501],:,image croix 1715758,,,,
1720125,[4367],:,trigger 1717147,,,,
1720125,[0],:,trigger 1719547,,,,
1720159,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_1.bmp 1720159,,,,
1720626,[467],:,bouton_1 465,,,,
1720659,[33],:,image croix 1720659,,,,
1724726,[4067],:,trigger 1721947,,,,
1724726,[0],:,trigger 1724348,,,,
1724744,[18],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_6.bmp 1724744,,,,
1725244,[500],:,image croix 1725244,,,,
1730311,[5067],:,bouton_1 -16,,,,
1730311,[0],:,trigger 1726747,,,,
1730311,[0],:,trigger 1729147,,,,
1730347,[36],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_3.bmp 1730347,,,,
1730847,[500],:,image croix 1730847,,,,
1735314,[4467],:,bouton_1 15,,,,
1735314,[0],:,trigger 1731547,,,,
1735314,[0],:,trigger 1733947,,,,
1735349,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_1.bmp 1735349,,,,
1735849,[500],:,image croix 1735849,,,,
1739316,[3467],:,trigger 1736347,,,,
1739316,[0],:,trigger 1738747,,,,
1739351,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_9.bmp 1739351,,,,
1739851,[500],:,image croix 1739851,,,,
1743618,[3767],:,trigger 1741146,,,,
1743618,[0],:,trigger 1743546,,,,
1743652,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_4.bmp 1743652,,,,
1744119,[467],:,bouton_1 445,,,,
1744152,[33],:,image croix 1744152,,,,
1748619,[4467],:,trigger 1745946,,,,
1748619,[0],:,trigger 1748347,,,,
1748654,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_7.bmp 1748654,,,,
1749154,[500],:,image croix 1749154,,,,
1755021,[5867],:,bouton_1 277,,,,
1755021,[0],:,trigger 1750747,,,,
1755021,[0],:,trigger 1753146,,,,
1755057,[36],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_6.bmp 1755057,,,,
1755524,[467],:,bouton_1 464,,,,
1755557,[33],:,image croix 1755557,,,,
1759224,[3667],:,trigger 1755547,,,,
1759224,[0],:,trigger 1757947,,,,
1759258,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_5.bmp 1759258,,,,
1759725,[467],:,bouton_1 443,,,,
1759759,[34],:,image croix 1759759,,,,
1762926,[3167],:,trigger 1760347,,,,
1762926,[0],:,trigger 1762742,,,,
1762960,[34],:,image nostim.bmp 1762960,,,,
1763460,[500],:,image croix 1763460,,,,
1767927,[4467],:,trigger 1765147,,,,
1767927,[0],:,trigger 1767548,,,,
1767962,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_2.bmp 1767962,,,,
1768462,[500],:,image croix 1768462,,,,
1773029,[4567],:,trigger 1769947,,,,
1773029,[0],:,trigger 1772347,,,,
1773029,[0],:,trigger 1772348,,,,
1773063,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_9.bmp 1773063,,,,
1773563,[500],:,image croix 1773563,,,,
1777830,[4267],:,trigger 1774747,,,,
1777830,[0],:,trigger 1777147,,,,
1777849,[19],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_2.bmp 1777849,,,,
1778350,[501],:,image croix 1778350,,,,
1783517,[5167],:,bouton_1 11,,,,
1783517,[0],:,trigger 1779548,,,,
1783517,[0],:,trigger 1781946,,,,
1783552,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_9.bmp 1783551,,,,
1784052,[500],:,image croix 1784052,,,,
1787619,[3567],:,trigger 1784348,,,,
1787619,[0],:,trigger 1786747,,,,
1787653,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_5.bmp 1787653,,,,
1788153,[500],:,image croix 1788153,,,,
1792120,[3967],:,bouton_1 -13,,,,
1792120,[0],:,trigger 1789147,,,,
1792120,[0],:,trigger 1791547,,,,
1792155,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_1.bmp 1792154,,,,
1792655,[500],:,image croix 1792655,,,,
1796722,[4067],:,bouton_1 110,,,,
1796722,[0],:,trigger 1793946,,,,
1796722,[0],:,trigger 1796347,,,,
1796757,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_8.bmp 1796757,,,,
1797257,[500],:,image croix 1797257,,,,
1801524,[4267],:,bouton_1 100,,,,
1801524,[0],:,bouton_1 346,,,,
1801524,[0],:,trigger 1798747,,,,
1801527,[3],:,trigger 1801143,,,,
1801559,[32],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_4.bmp 1801559,,,,
1802059,[500],:,image croix 1802059,,,,
1806526,[4467],:,trigger 1803547,,,,
1806526,[0],:,trigger 1805947,,,,
1806561,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.bmp 1806561,,,,
1807061,[500],:,image croix 1807061,,,,
1812029,[4968],:,trigger 1808348,,,,
1812029,[0],:,trigger 1810747,,,,
1812063,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_5.bmp 1812063,,,,
1812563,[500],:,image croix 1812563,,,,
1815930,[3367],:,bouton_1 -22,,,,
1815930,[0],:,trigger 1813147,,,,
1815930,[0],:,trigger 1815547,,,,
1815933,[3],:,bouton_1 2984,,,,
1815965,[32],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_7.bmp 1815964,,,,
1816465,[500],:,image croix 1816465,,,,
1820532,[4067],:,bouton_1 92,,,,
1820532,[0],:,trigger 1817947,,,,
1820532,[0],:,trigger 1820348,,,,
1820566,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_1.bmp 1820566,,,,
1821066,[500],:,image croix 1821066,,,,
1825733,[4667],:,trigger 1822747,,,,
1825733,[0],:,trigger 1825146,,,,
1825769,[36],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_5.bmp 1825769,,,,
1826269,[500],:,image croix 1826269,,,,
1830436,[4167],:,trigger 1827547,,,,
1830436,[0],:,trigger 1829946,,,,
1830470,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_7.bmp 1830470,,,,
1830971,[501],:,image croix 1830971,,,,
1836538,[5567],:,trigger 1832346,,,,
1836538,[0],:,trigger 1834747,,,,
1836572,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_8.bmp 1836572,,,,
1837073,[501],:,image croix 1837072,,,,
1839739,[2666],:,trigger 1837146,,,,
1839739,[0],:,bouton_1 83,,,,
1839739,[0],:,trigger 1839548,,,,
1839773,[34],:,image nostim.bmp 1839773,,,,
1840274,[501],:,image croix 1840274,,,,
1844441,[4167],:,trigger 1841947,,,,
1844441,[0],:,trigger 1844348,,,,
1844476,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_4.bmp 1844476,,,,
1844976,[500],:,image croix 1844976,,,,
1850643,[5667],:,trigger 1846747,,,,
1850643,[0],:,trigger 1849147,,,,
1850679,[36],:,image nostim.bmp 1850679,,,,
1851179,[500],:,image croix 1851179,,,,
1854046,[2867],:,trigger 1851547,,,,
1854046,[0],:,trigger 1853947,,,,
1854080,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_1.bmp 1854080,,,,
1854580,[500],:,image croix 1854580,,,,
1860347,[5767],:,bouton_1 159,,,,
1860347,[0],:,trigger 1856347,,,,
1860347,[0],:,trigger 1858747,,,,
1860350,[3],:,trigger 1858747,,,,
1860382,[32],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_7.bmp 1860382,,,,
1860883,[501],:,image croix 1860882,,,,
1865249,[4366],:,bouton_1 14,,,,
1865249,[0],:,trigger 1861147,,,,
1865249,[0],:,trigger 1863547,,,,
1865284,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_7.bmp 1865284,,,,
1865784,[500],:,image croix 1865784,,,,
1869051,[3267],:,trigger 1865947,,,,
1869051,[0],:,trigger 1868347,,,,
1869086,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.bmp 1869086,,,,
1869586,[500],:,image croix 1869586,,,,
1873353,[3767],:,trigger 1870747,,,,
1873353,[0],:,trigger 1873146,,,,
1873388,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_9.bmp 1873388,,,,
1873888,[500],:,image croix 1873888,,,,
1879555,[5667],:,trigger 1875547,,,,
1879555,[0],:,trigger 1877948,,,,
1879573,[18],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_6.bmp 1879573,,,,
1880073,[500],:,image croix 1880073,,,,
1883841,[3768],:,bouton_1 91,,,,
1883841,[0],:,trigger 1880348,,,,
1883841,[0],:,trigger 1882747,,,,
1883875,[34],:,image nostim.bmp 1883875,,,,
1884375,[500],:,image croix 1884375,,,,
1888842,[4467],:,trigger 1885147,,,,
1888842,[0],:,trigger 1887548,,,,
1888860,[18],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_3.bmp 1888860,,,,
1889360,[500],:,image croix 1889360,,,,
1893027,[3667],:,bouton_1 499,,,,
1893027,[0],:,trigger 1889947,,,,
1893027,[0],:,trigger 1892347,,,,
1893063,[36],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_7.bmp 1893062,,,,
1893563,[500],:,image croix 1893563,,,,
1898930,[5367],:,bouton_1 24,,,,
1898930,[0],:,trigger 1894747,,,,
1898930,[0],:,trigger 1897146,,,,
1898933,[3],:,bouton_2 3583,,,,
1898935,[2],:,bouton_2 3583,,,,
1898965,[30],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_5.bmp 1898964,,,,
1899465,[500],:,image croix 1899465,,,,
1903732,[4267],:,trigger 1899548,,,,
1903732,[0],:,trigger 1901946,,,,
1903767,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_1.bmp 1903767,,,,
1904267,[500],:,image croix 1904267,,,,
1908334,[4067],:,trigger 1904346,,,,
1908334,[0],:,bouton_1 79,,,,
1908334,[0],:,trigger 1906747,,,,
1908368,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_2.bmp 1908368,,,,
1908868,[500],:,image croix 1908868,,,,
1911835,[2967],:,bouton_1 -23,,,,
1911835,[0],:,trigger 1909146,,,,
1911835,[0],:,trigger 1911547,,,,
1911869,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_2.bmp 1911869,,,,
1912370,[501],:,image croix 1912370,,,,
1917137,[4767],:,trigger 1913947,,,,
1917137,[0],:,trigger 1916348,,,,
1917172,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_6.bmp 1917172,,,,
1917672,[500],:,image croix 1917672,,,,
1921639,[3967],:,trigger 1918747,,,,
1921639,[0],:,trigger 1921146,,,,
1921674,[35],:,image nostim.bmp 1921674,,,,
1922174,[500],:,image croix 1922174,,,,
1926341,[4167],:,trigger 1923547,,,,
1926341,[0],:,trigger 1925947,,,,
1926375,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_6.bmp 1926375,,,,
1926876,[501],:,image croix 1926876,,,,
1932743,[5867],:,trigger 1928348,,,,
1932743,[0],:,trigger 1930747,,,,
1932778,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_8.bmp 1932778,,,,
1933245,[467],:,trigger 1933147,,,,
1933278,[33],:,image croix 1933278,,,,
1937045,[3767],:,bouton_1 210,,,,
1937045,[0],:,trigger 1935547,,,,
1937080,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_5.bmp 1937080,,,,
1937580,[500],:,image croix 1937580,,,,
1940447,[2867],:,bouton_1 78,,,,
1940447,[0],:,trigger 1937946,,,,
1940447,[0],:,trigger 1940347,,,,
1940481,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_4.bmp 1940481,,,,
1940981,[500],:,image croix 1940981,,,,
1946448,[5467],:,trigger 1942747,,,,
1946448,[0],:,trigger 1945146,,,,
1946467,[19],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_3.bmp 1946467,,,,
1946967,[500],:,image croix 1946967,,,,
1950634,[3667],:,trigger 1947547,,,,
1950634,[0],:,trigger 1949946,,,,
1950669,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_3.bmp 1950668,,,,
1951169,[500],:,image croix 1951169,,,,
1956236,[5067],:,trigger 1952348,,,,
1956236,[0],:,trigger 1954747,,,,
1956271,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_6.bmp 1956271,,,,
1956771,[500],:,image croix 1956771,,,,
1960138,[3367],:,bouton_1 -25,,,,
1960138,[0],:,trigger 1957147,,,,
1960138,[0],:,trigger 1959542,,,,
1960172,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_7.bmp 1960172,,,,
1960673,[501],:,image croix 1960673,,,,
1964540,[3867],:,bouton_1 15,,,,
1964540,[0],:,trigger 1961947,,,,
1964540,[0],:,trigger 1964348,,,,
1964574,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_3.bmp 1964574,,,,
1965074,[500],:,image croix 1965074,,,,
1969341,[4267],:,trigger 1966746,,,,
1969341,[0],:,trigger 1969147,,,,
1969359,[18],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_8.bmp 1969359,,,,
1969859,[500],:,image croix 1969859,,,,
1974226,[4367],:,trigger 1971547,,,,
1974226,[0],:,trigger 1973947,,,,
1974262,[36],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_8.bmp 1974261,,,,
1974762,[500],:,image croix 1974762,,,,
1979229,[4467],:,trigger 1976347,,,,
1979229,[0],:,trigger 1978747,,,,
1979264,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_8.bmp 1979264,,,,
1979764,[500],:,image croix 1979764,,,,
1983631,[3867],:,bouton_1 84,,,,
1983631,[0],:,trigger 1981146,,,,
1983631,[0],:,trigger 1983547,,,,
1983665,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_2.bmp 1983665,,,,
1984165,[500],:,image croix 1984165,,,,
1989133,[4968],:,trigger 1985947,,,,
1989133,[0],:,trigger 1988347,,,,
1989167,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_9.bmp 1989167,,,,
1989667,[500],:,image croix 1989667,,,,
1993234,[3567],:,trigger 1990748,,,,
1993234,[0],:,trigger 1993147,,,,
1993269,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_6.bmp 1993269,,,,
1993770,[501],:,image croix 1993769,,,,
1999836,[6066],:,trigger 1995547,,,,
1999836,[0],:,trigger 1997947,,,,
1999854,[18],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_2.bmp 1999854,,,,
2000355,[501],:,image croix 2000355,,,,
2003322,[2967],:,trigger 2000348,,,,
2003322,[0],:,trigger 2002747,,,,
2003356,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_8.bmp 2003356,,,,
2003856,[500],:,image croix 2003856,,,,
2008223,[4367],:,trigger 2005146,,,,
2008223,[0],:,trigger 2007547,,,,
2008242,[19],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_2.bmp 2008242,,,,
2008742,[500],:,image croix 2008742,,,,
2014109,[5367],:,bouton_1 121,,,,
2014109,[0],:,trigger 2009947,,,,
2014109,[0],:,trigger 2012348,,,,
2014144,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_2.bmp 2014144,,,,
2014645,[501],:,image croix 2014645,,,,
2018212,[3567],:,bouton_1 -21,,,,
2018212,[0],:,trigger 2014747,,,,
2018212,[0],:,bouton_1 102,,,,
2018215,[3],:,trigger 2017146,,,,
2018246,[31],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_3.bmp 2018245,,,,
2018746,[500],:,image croix 2018746,,,,
2023713,[4967],:,trigger 2019547,,,,
2023713,[0],:,trigger 2021947,,,,
2023748,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_5.bmp 2023748,,,,
2024215,[467],:,bouton_1 461,,,,
2024248,[33],:,image croix 2024248,,,,
2027115,[2867],:,trigger 2024347,,,,
2027115,[0],:,trigger 2026747,,,,
2027149,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_1.bmp 2027149,,,,
2027649,[500],:,image croix 2027649,,,,
2032316,[4667],:,trigger 2029147,,,,
2032316,[0],:,trigger 2031548,,,,
2032352,[36],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_7.bmp 2032352,,,,
2032852,[500],:,image croix 2032852,,,,
2037319,[4467],:,trigger 2033947,,,,
2037319,[0],:,trigger 2036348,,,,
2037354,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_6.bmp 2037354,,,,
2037854,[500],:,image croix 2037854,,,,
2043021,[5167],:,bouton_1 -17,,,,
2043021,[0],:,trigger 2038747,,,,
2043021,[0],:,trigger 2041147,,,,
2043056,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_8.bmp 2043056,,,,
2043556,[500],:,image croix 2043556,,,,
2046123,[2567],:,trigger 2043547,,,,
2046123,[0],:,bouton_1 349,,,,
2046123,[0],:,trigger 2045947,,,,
2046157,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_6.bmp 2046157,,,,
2046657,[500],:,image croix 2046657,,,,
2052024,[5367],:,trigger 2048347,,,,
2052024,[0],:,trigger 2050746,,,,
2052060,[36],:,image nostim.bmp 2052060,,,,
2052560,[500],:,image croix 2052560,,,,
2057228,[4668],:,trigger 2053146,,,,
2057228,[0],:,trigger 2053146,,,,
2057228,[0],:,trigger 2053146,,,,
2057230,[2],:,trigger 2055547,,,,
2057262,[32],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_3.bmp 2057261,,,,
2057762,[500],:,image croix 2057762,,,,
2061429,[3667],:,bouton_1 6,,,,
2061429,[0],:,trigger 2057946,,,,
2061429,[0],:,trigger 2060348,,,,
2061463,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_6.bmp 2061463,,,,
2061963,[500],:,image croix 2061963,,,,
2065130,[3167],:,bouton_1 1,,,,
2065130,[0],:,trigger 2062746,,,,
2065130,[0],:,Fin_run 3 : run 3,,,,
2065165,[35],:,Key,78.0,UP,at,1579061.0
2113377,[48212],:,Key,79.0,DOWN,at,2113377.0
2113377,[0],:,Debut_run 4 : run 4,,,,
2162908,[49531],:,Byte,107.0,COM1,at,2162908.0
2162909,[1],:,Byte,176.0,COM1,at,2162908.0
2162909,[0],:,Byte,38.0,COM1,at,2162908.0
2162912,[3],:,Byte,93.0,COM1,at,2162908.0
2162914,[2],:,Byte,105.0,COM1,at,2162908.0
2162916,[2],:,Byte,0.0,COM1,at,2162908.0
2162920,[4],:,Byte,107.0,COM1,at,2162908.0
2162922,[2],:,Byte,160.0,COM1,at,2162908.0
2162924,[2],:,Byte,43.0,COM1,at,2162908.0
2162926,[2],:,Byte,93.0,COM1,at,2162908.0
2162929,[3],:,Byte,105.0,COM1,at,2162908.0
2162931,[2],:,Byte,0.0,COM1,at,2162908.0
2162934,[3],:,Synchro_IRM,,,,
2162971,[37],:,image nostim.bmp 2162971,,,,
2164271,[1300],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_1.bmp 2164271,,,,
2164738,[467],:,bouton_1 438,,,,
2164771,[33],:,image croix 2164771,,,,
2168338,[3567],:,trigger 2165309,,,,
2168338,[0],:,trigger 2167708,,,,
2168373,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_8.bmp 2168372,,,,
2168873,[500],:,image croix 2168873,,,,
2173140,[4267],:,trigger 2170108,,,,
2173140,[0],:,trigger 2172508,,,,
2173175,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.bmp 2173175,,,,
2173675,[500],:,image croix 2173675,,,,
2178942,[5267],:,bouton_1 -23,,,,
2178942,[0],:,trigger 2174908,,,,
2178942,[0],:,trigger 2177309,,,,
2178977,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_5.bmp 2178977,,,,
2179477,[500],:,image croix 2179477,,,,
2183344,[3867],:,trigger 2179708,,,,
2183344,[0],:,trigger 2182108,,,,
2183379,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_2.bmp 2183379,,,,
2183879,[500],:,image croix 2183879,,,,
2188046,[4167],:,bouton_1 142,,,,
2188046,[0],:,trigger 2184300,,,,
2188046,[0],:,trigger 2184508,,,,
2188049,[3],:,trigger 2186908,,,,
2188080,[31],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_2.bmp 2188080,,,,
2188581,[501],:,image croix 2188581,,,,
2193248,[4667],:,bouton_1 -17,,,,
2193248,[0],:,trigger 2189310,,,,
2193248,[0],:,trigger 2191708,,,,
