Cog2000 log file Tue Feb 05 17:19:38 2013,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
1335160,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_4.bmp 1335160,,,,
1335627,[467],:,bouton_1 400,,,,
1335660,[33],:,image croix 1335660,,,,
1341327,[5667],:,trigger 1337197,,,,
1341327,[0],:,trigger 1339597,,,,
1341346,[19],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_9.bmp 1341346,,,,
1341846,[500],:,image croix 1341846,,,,
1345213,[3367],:,trigger 1341997,,,,
1345213,[0],:,trigger 1344397,,,,
1345247,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_7.bmp 1345247,,,,
1345747,[500],:,image croix 1345747,,,,
1349314,[3567],:,trigger 1346797,,,,
1349314,[0],:,trigger 1349197,,,,
1349349,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_9.bmp 1349349,,,,
1349849,[500],:,image croix 1349849,,,,
1354816,[4967],:,bouton_1 758,,,,
1354816,[0],:,trigger 1351598,,,,
1354816,[0],:,trigger 1353997,,,,
1354852,[36],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_9.bmp 1354851,,,,
1355352,[500],:,image croix 1355352,,,,
1360319,[4967],:,trigger 1356397,,,,
1360319,[0],:,trigger 1358798,,,,
1360354,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_1.bmp 1360354,,,,
1360854,[500],:,image croix 1360854,,,,
1365021,[4167],:,trigger 1361197,,,,
1365021,[0],:,trigger 1363598,,,,
1365022,[1],:,bouton_2 2744,,,,
1365056,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_8.bmp 1365055,,,,
1365556,[500],:,image croix 1365556,,,,
1369123,[3567],:,trigger 1365998,,,,
1369123,[0],:,trigger 1368397,,,,
1369157,[34],:,image nostim.bmp 1369157,,,,
1369657,[500],:,image croix 1369657,,,,
1374124,[4467],:,trigger 1370797,,,,
1374124,[0],:,trigger 1373197,,,,
1374159,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_8.bmp 1374159,,,,
1374659,[500],:,image croix 1374659,,,,
1379726,[5067],:,bouton_1 -1,,,,
1379726,[0],:,trigger 1375598,,,,
1379726,[0],:,trigger 1377997,,,,
1379761,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_2.bmp 1379761,,,,
1380262,[501],:,image croix 1380262,,,,
1384529,[4267],:,bouton_1 8,,,,
1384529,[0],:,trigger 1380397,,,,
1384529,[0],:,trigger 1382797,,,,
1384563,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_7.bmp 1384563,,,,
1385030,[467],:,bouton_1 416,,,,
1385063,[33],:,image croix 1385063,,,,
1389430,[4367],:,trigger 1385192,,,,
1389430,[0],:,trigger 1387597,,,,
1389448,[18],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_7.bmp 1389448,,,,
1389948,[500],:,image croix 1389948,,,,
1393415,[3467],:,trigger 1389997,,,,
1393415,[0],:,trigger 1392397,,,,
1393450,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_2.bmp 1393450,,,,
1393950,[500],:,image croix 1393950,,,,
1398917,[4967],:,trigger 1394797,,,,
1398917,[0],:,trigger 1397197,,,,
1398936,[19],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_3.bmp 1398936,,,,
1399403,[467],:,bouton_1 393,,,,
1399436,[33],:,image croix 1399436,,,,
1402003,[2567],:,trigger 1399598,,,,
1402003,[0],:,trigger 1401998,,,,
1402037,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_6.bmp 1402037,,,,
1402504,[467],:,bouton_1 447,,,,
1402537,[33],:,image croix 1402537,,,,
1408604,[6067],:,trigger 1404397,,,,
1408604,[0],:,trigger 1406798,,,,
1408640,[36],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_8.bmp 1408640,,,,
1409107,[467],:,bouton_1 410,,,,
1409140,[33],:,image croix 1409140,,,,
1412007,[2867],:,trigger 1409198,,,,
1412007,[0],:,trigger 1411598,,,,
1412041,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_9.bmp 1412041,,,,
1412508,[467],:,bouton_1 440,,,,
1412541,[33],:,image croix 1412541,,,,
1417708,[5167],:,trigger 1413998,,,,
1417708,[0],:,trigger 1416397,,,,
1417743,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_4.bmp 1417743,,,,
1418243,[500],:,image croix 1418243,,,,
1422210,[3967],:,trigger 1418798,,,,
1422210,[0],:,trigger 1421197,,,,
1422245,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_8.bmp 1422245,,,,
1422745,[500],:,image croix 1422745,,,,
1427512,[4767],:,trigger 1423598,,,,
1427512,[0],:,trigger 1425997,,,,
1427530,[18],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_6.bmp 1427530,,,,
1427997,[467],:,bouton_1 434,,,,
1428030,[33],:,image croix 1428030,,,,
1432197,[4167],:,trigger 1428397,,,,
1432197,[0],:,trigger 1430798,,,,
1432232,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_3.bmp 1432232,,,,
1432732,[500],:,image croix 1432732,,,,
1435899,[3167],:,bouton_1 152,,,,
1435899,[0],:,trigger 1433197,,,,
1435899,[0],:,trigger 1435597,,,,
1435934,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.bmp 1435934,,,,
1436434,[500],:,image croix 1436434,,,,
1441101,[4667],:,trigger 1437998,,,,
1441101,[0],:,trigger 1440397,,,,
1441119,[18],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_1.bmp 1441119,,,,
1441619,[500],:,image croix 1441619,,,,
1445286,[3667],:,bouton_1 40,,,,
1445286,[0],:,trigger 1442798,,,,
1445286,[0],:,trigger 1445197,,,,
1445321,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_8.bmp 1445321,,,,
1445788,[467],:,bouton_1 447,,,,
1445821,[33],:,image croix 1445821,,,,
1451488,[5667],:,trigger 1447598,,,,
1451488,[0],:,trigger 1449997,,,,
1451523,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_5.bmp 1451523,,,,
1451990,[467],:,bouton_1 431,,,,
1452023,[33],:,image croix 1452023,,,,
1456090,[4067],:,trigger 1452397,,,,
1456090,[0],:,trigger 1454798,,,,
1456108,[18],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_6.bmp 1456108,,,,
1456575,[467],:,bouton_1 451,,,,
1456608,[33],:,image croix 1456608,,,,
1460375,[3767],:,bouton_2 75,,,,
1460375,[0],:,trigger 1457197,,,,
1460376,[1],:,trigger 1459598,,,,
1460410,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_3.bmp 1460410,,,,
1460877,[467],:,bouton_1 459,,,,
1460910,[33],:,image croix 1460910,,,,
1465777,[4867],:,trigger 1461997,,,,
1465777,[0],:,trigger 1464397,,,,
1465813,[36],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_5.bmp 1465813,,,,
1466313,[500],:,image croix 1466313,,,,
1469580,[3267],:,trigger 1466797,,,,
1469580,[0],:,trigger 1469197,,,,
1469614,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_5.bmp 1469614,,,,
1470081,[467],:,bouton_1 435,,,,
1470114,[33],:,image croix 1470114,,,,
1474281,[4167],:,trigger 1471597,,,,
1474281,[0],:,trigger 1473996,,,,
1474315,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_8.bmp 1474315,,,,
1474782,[467],:,bouton_1 435,,,,
1474816,[34],:,image croix 1474816,,,,
1480683,[5867],:,trigger 1476397,,,,
1480683,[0],:,trigger 1478798,,,,
1480702,[19],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_5.bmp 1480702,,,,
1481202,[500],:,image croix 1481202,,,,
1485069,[3867],:,trigger 1481197,,,,
1485069,[0],:,trigger 1483598,,,,
1485104,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_7.bmp 1485104,,,,
1485604,[500],:,image croix 1485604,,,,
1488671,[3067],:,trigger 1485997,,,,
1488671,[0],:,trigger 1488397,,,,
1488705,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_8.bmp 1488705,,,,
1489205,[500],:,image croix 1489205,,,,
1494372,[5167],:,trigger 1490797,,,,
1494372,[0],:,trigger 1493197,,,,
1494391,[19],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_4.bmp 1494391,,,,
1494858,[467],:,bouton_1 396,,,,
1494891,[33],:,image croix 1494891,,,,
1499358,[4467],:,trigger 1495597,,,,
1499358,[0],:,trigger 1497997,,,,
1499358,[0],:,bouton_2 3106,,,,
1499361,[3],:,bouton_2 3106,,,,
1499393,[32],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_3.bmp 1499393,,,,
1499893,[500],:,image croix 1499893,,,,
1504060,[4167],:,bouton_1 -28,,,,
1504060,[0],:,trigger 1500397,,,,
1504060,[0],:,trigger 1502797,,,,
1504095,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_2.bmp 1504095,,,,
1504562,[467],:,bouton_1 406,,,,
1504595,[33],:,image croix 1504595,,,,
1509362,[4767],:,trigger 1505197,,,,
1509362,[0],:,trigger 1507598,,,,
1509397,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_2.bmp 1509397,,,,
1509897,[500],:,image croix 1509897,,,,
1512364,[2467],:,trigger 1509997,,,,
1512397,[33],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_6.bmp 1512397,,,,
1512864,[467],:,trigger 1512397,,,,
1512898,[34],:,image croix 1512898,,,,
1518065,[5167],:,trigger 1514798,,,,
1518065,[0],:,trigger 1517198,,,,
1518101,[36],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_2.bmp 1518101,,,,
1518568,[467],:,bouton_1 377,,,,
1518601,[33],:,image croix 1518601,,,,
1521868,[3267],:,trigger 1519598,,,,
1521901,[33],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_4.bmp 1521901,,,,
1522368,[467],:,trigger 1521997,,,,
1522402,[34],:,image croix 1522401,,,,
1528368,[5966],:,trigger 1524397,,,,
1528368,[0],:,trigger 1526797,,,,
1528388,[20],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_6.bmp 1528388,,,,
1528888,[500],:,image croix 1528888,,,,
1531655,[2767],:,trigger 1529197,,,,
1531655,[0],:,trigger 1531598,,,,
1531688,[33],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_4.bmp 1531688,,,,
1532155,[467],:,bouton_1 408,,,,
1532189,[34],:,image croix 1532189,,,,
1538056,[5867],:,trigger 1533997,,,,
1538056,[0],:,trigger 1536397,,,,
1538075,[19],:,image nostim.bmp 1538075,,,,
1538575,[500],:,image croix 1538575,,,,
1541842,[3267],:,trigger 1538797,,,,
1541842,[0],:,trigger 1541196,,,,
1541876,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_7.bmp 1541876,,,,
1542377,[501],:,image croix 1542377,,,,
1547844,[5467],:,trigger 1543598,,,,
1547844,[0],:,trigger 1545997,,,,
1547879,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_2.bmp 1547879,,,,
1548379,[500],:,image croix 1548379,,,,
1552046,[3667],:,trigger 1548397,,,,
1552046,[0],:,trigger 1550798,,,,
1552080,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_2.bmp 1552080,,,,
1552581,[501],:,image croix 1552581,,,,
1555448,[2867],:,trigger 1553197,,,,
1555481,[33],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_9.bmp 1555481,,,,
1555948,[467],:,trigger 1555598,,,,
1555982,[34],:,image croix 1555982,,,,
1562049,[6067],:,bouton_1 105,,,,
1562049,[0],:,trigger 1557997,,,,
1562049,[0],:,trigger 1560397,,,,
1562085,[36],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_3.bmp 1562085,,,,
1562585,[500],:,image croix 1562585,,,,
1566052,[3467],:,trigger 1562798,,,,
1566052,[0],:,trigger 1565197,,,,
1566086,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_8.bmp 1566086,,,,
1566586,[500],:,image croix 1566586,,,,
1571353,[4767],:,trigger 1567598,,,,
1571353,[0],:,trigger 1569998,,,,
1571353,[0],:,bouton_1 3412,,,,
1571389,[36],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_3.bmp 1571389,,,,
1571889,[500],:,image croix 1571889,,,,
1576556,[4667],:,trigger 1572397,,,,
1576556,[0],:,trigger 1574798,,,,
1576591,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_9.bmp 1576590,,,,
1577091,[500],:,image croix 1577091,,,,
1579958,[2867],:,trigger 1577197,,,,
1579958,[0],:,trigger 1579598,,,,
1579992,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_1.bmp 1579991,,,,
1580458,[466],:,bouton_1 448,,,,
1580492,[34],:,image croix 1580492,,,,
1585759,[5267],:,trigger 1581997,,,,
1585759,[0],:,trigger 1584397,,,,
1585777,[18],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_3.bmp 1585777,,,,
1586244,[467],:,bouton_1 429,,,,
1586277,[33],:,image croix 1586277,,,,
1590744,[4467],:,trigger 1586797,,,,
1590744,[0],:,trigger 1589197,,,,
1590763,[19],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_7.bmp 1590763,,,,
1591263,[500],:,image croix 1591263,,,,
1594731,[3468],:,trigger 1591598,,,,
1594731,[0],:,trigger 1593998,,,,
1594765,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_9.bmp 1594765,,,,
1595265,[500],:,image croix 1595265,,,,
1599532,[4267],:,trigger 1596398,,,,
1599532,[0],:,trigger 1598798,,,,
1599566,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.bmp 1599566,,,,
1600066,[500],:,image croix 1600066,,,,
1603933,[3867],:,trigger 1601197,,,,
1603933,[0],:,trigger 1603598,,,,
1603951,[18],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_2.bmp 1603951,,,,
1604418,[467],:,bouton_1 442,,,,
1604451,[33],:,image croix 1604451,,,,
1609118,[4667],:,trigger 1605997,,,,
1609118,[0],:,trigger 1608397,,,,
1609137,[19],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_1.bmp 1609137,,,,
1609637,[500],:,image croix 1609637,,,,
1613604,[3967],:,bouton_1 -10,,,,
1613604,[0],:,trigger 1610798,,,,
1613604,[0],:,trigger 1613197,,,,
1613639,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_6.bmp 1613639,,,,
1614139,[500],:,image croix 1614139,,,,
1619806,[5667],:,trigger 1615598,,,,
1619806,[0],:,trigger 1617998,,,,
1619824,[18],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_8.bmp 1619824,,,,
1620291,[467],:,bouton_1 427,,,,
1620324,[33],:,image croix 1620324,,,,
1624491,[4167],:,trigger 1620397,,,,
1624491,[0],:,trigger 1622797,,,,
1624526,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_1.bmp 1624526,,,,
1625026,[500],:,image croix 1625026,,,,
1629293,[4267],:,bouton_1 -8,,,,
1629293,[0],:,trigger 1625197,,,,
1629293,[0],:,trigger 1627598,,,,
1629328,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_1.bmp 1629328,,,,
1629828,[500],:,image croix 1629828,,,,
1633795,[3967],:,trigger 1629998,,,,
1633795,[0],:,trigger 1632397,,,,
1633813,[18],:,image nostim.bmp 1633813,,,,
1634313,[500],:,image croix 1634313,,,,
1638580,[4267],:,trigger 1634798,,,,
1638580,[0],:,trigger 1637197,,,,
1638599,[19],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.bmp 1638599,,,,
1639099,[500],:,image croix 1639099,,,,
1643167,[4068],:,trigger 1639598,,,,
1643167,[0],:,trigger 1641998,,,,
1643200,[33],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_1.bmp 1643200,,,,
1643701,[501],:,image croix 1643700,,,,
1646767,[3066],:,trigger 1644397,,,,
1646785,[18],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_7.bmp 1646785,,,,
1647252,[467],:,trigger 1646797,,,,
1647285,[33],:,image croix 1647285,,,,
1652352,[5067],:,trigger 1649197,,,,
1652352,[0],:,trigger 1651598,,,,
1652371,[19],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_9.bmp 1652371,,,,
1652871,[500],:,image croix 1652871,,,,
1658038,[5167],:,trigger 1653997,,,,
1658038,[0],:,trigger 1653997,,,,
1658038,[0],:,trigger 1653997,,,,
1658041,[3],:,trigger 1656397,,,,
1658073,[32],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_6.bmp 1658073,,,,
1658540,[467],:,bouton_1 457,,,,
1658573,[33],:,image croix 1658573,,,,
1661640,[3067],:,trigger 1658797,,,,
1661640,[0],:,trigger 1661197,,,,
1661658,[18],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_1.bmp 1661658,,,,
1662158,[500],:,image croix 1662158,,,,
1667525,[5367],:,trigger 1663597,,,,
1667525,[0],:,trigger 1665998,,,,
1667561,[36],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.bmp 1667561,,,,
1668061,[500],:,image croix 1668061,,,,
1672528,[4467],:,trigger 1668397,,,,
1672528,[0],:,trigger 1670798,,,,
1672563,[35],:,image nostim.bmp 1672563,,,,
1673063,[500],:,image croix 1673063,,,,
1675530,[2467],:,trigger 1673197,,,,
1675563,[33],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_5.bmp 1675563,,,,
1676030,[467],:,trigger 1675598,,,,
1676063,[33],:,image croix 1676063,,,,
1681830,[5767],:,trigger 1677997,,,,
1681830,[0],:,trigger 1680397,,,,
1681850,[20],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_7.bmp 1681850,,,,
1682350,[500],:,image croix 1682350,,,,
1686617,[4267],:,bouton_1 172,,,,
1686617,[0],:,trigger 1682798,,,,
1686617,[0],:,trigger 1685198,,,,
1686651,[34],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_9.bmp 1686651,,,,
1687151,[500],:,image croix 1687151,,,,
1689918,[2767],:,bouton_1 2,,,,
1689918,[0],:,trigger 1687598,,,,
1689953,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_2.bmp 1689952,,,,
1690419,[466],:,trigger 1689998,,,,
1690453,[34],:,image croix 1690453,,,,
1694520,[4067],:,trigger 1692397,,,,
1694520,[0],:,Fin_run 3 : run 3,,,,
1694555,[35],:,Key,78.0,UP,at,1178372.0
1743468,[48913],:,Key,79.0,DOWN,at,1743468.0
1743468,[0],:,Debut_run 4 : run 4,,,,
1785862,[42394],:,Byte,107.0,COM1,at,1785861.0
1785862,[0],:,Byte,176.0,COM1,at,1785861.0
1785862,[0],:,Synchro_IRM,,,,
1785892,[30],:,image nostim.bmp 1785892,,,,
1786892,[1000],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_3.bmp 1786892,,,,
1787392,[500],:,image croix 1787392,,,,
1791759,[4367],:,trigger 1788261,,,,
1791759,[0],:,trigger 1790661,,,,
1791794,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_6.bmp 1791794,,,,
1792294,[500],:,image croix 1792294,,,,
1797461,[5167],:,trigger 1793061,,,,
1797461,[0],:,trigger 1795461,,,,
1797480,[19],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_6.bmp 1797480,,,,
1797947,[467],:,trigger 1797861,,,,
1797947,[0],:,bouton_1 417,,,,
1797980,[33],:,image croix 1797980,,,,
1800280,[2300],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_3.bmp 1800280,,,,
1800747,[467],:,trigger 1800261,,,,
1800747,[0],:,bouton_1 447,,,,
1800780,[33],:,image croix 1800780,,,,
1806547,[5767],:,trigger 1802661,,,,
1806547,[0],:,trigger 1805061,,,,
1806583,[36],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_6.bmp 1806583,,,,
1807050,[467],:,bouton_1 386,,,,
1807083,[33],:,image croix 1807083,,,,
1810250,[3167],:,trigger 1807460,,,,
1810250,[0],:,trigger 1809862,,,,
1810284,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_4.bmp 1810284,,,,
1810784,[500],:,image croix 1810784,,,,
1816351,[5567],:,trigger 1812262,,,,
1816351,[0],:,trigger 1814661,,,,
1816370,[19],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_7.bmp 1816370,,,,
1816870,[500],:,image croix 1816870,,,,
1820937,[4067],:,bouton_1 27,,,,
1820937,[0],:,trigger 1817061,,,,
1820938,[1],:,trigger 1819461,,,,
1820972,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_4.bmp 1820972,,,,
1821473,[501],:,image croix 1821473,,,,
1825040,[3567],:,trigger 1821860,,,,
1825040,[0],:,trigger 1824261,,,,
1825074,[34],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_6.bmp 1825073,,,,
1825574,[500],:,image croix 1825574,,,,
1830041,[4467],:,trigger 1826660,,,,
1830041,[0],:,trigger 1829061,,,,
1830076,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_1.bmp 1830075,,,,
1830576,[500],:,image croix 1830576,,,,
1834843,[4267],:,trigger 1831461,,,,
1834843,[0],:,trigger 1833860,,,,
1834878,[35],:,image nostim.bmp 1834878,,,,
1835378,[500],:,image croix 1835378,,,,
1839645,[4267],:,trigger 1836261,,,,
1839645,[0],:,trigger 1838660,,,,
1839663,[18],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_7.bmp 1839663,,,,
1840163,[500],:,image croix 1840163,,,,
1845230,[5067],:,trigger 1841061,,,,
1845230,[0],:,trigger 1843460,,,,
1845248,[18],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_5.bmp 1845248,,,,
1845715,[467],:,bouton_1 427,,,,
1845749,[34],:,image croix 1845749,,,,
1850116,[4367],:,trigger 1845860,,,,
1850116,[0],:,trigger 1848261,,,,
1850150,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_5.bmp 1850150,,,,
1850650,[500],:,image croix 1850650,,,,
1853217,[2567],:,trigger 1850661,,,,
1853217,[0],:,trigger 1853061,,,,
1853252,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_3.bmp 1853252,,,,
1853752,[500],:,image croix 1853752,,,,
1858519,[4767],:,bouton_1 -14,,,,
1858519,[0],:,trigger 1855461,,,,
1858519,[0],:,trigger 1857860,,,,
1858554,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_5.bmp 1858554,,,,
1859021,[467],:,bouton_1 442,,,,
1859054,[33],:,image croix 1859054,,,,
1863621,[4567],:,trigger 1860261,,,,
1863621,[0],:,trigger 1862661,,,,
1863656,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_6.bmp 1863656,,,,
1864156,[500],:,image croix 1864156,,,,
1868823,[4667],:,trigger 1865061,,,,
1868823,[0],:,trigger 1867460,,,,
1868858,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_8.bmp 1868858,,,,
1869358,[500],:,image croix 1869358,,,,
1873925,[4567],:,trigger 1869861,,,,
1873925,[0],:,trigger 1872261,,,,
1873943,[18],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_5.bmp 1873943,,,,
1874410,[467],:,bouton_1 426,,,,
1874443,[33],:,image croix 1874443,,,,
1877310,[2867],:,trigger 1874661,,,,
1877310,[0],:,trigger 1877061,,,,
1877328,[18],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_9.bmp 1877328,,,,
1877828,[500],:,image croix 1877828,,,,
1882795,[4967],:,bouton_1 -5,,,,
1882795,[0],:,trigger 1879461,,,,
1882795,[0],:,trigger 1881861,,,,
1882830,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_7.bmp 1882830,,,,
1883297,[467],:,bouton_1 445,,,,
1883330,[33],:,image croix 1883330,,,,
1888197,[4867],:,trigger 1884261,,,,
1888197,[0],:,trigger 1886662,,,,
1888232,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_2.bmp 1888232,,,,
1888732,[500],:,image croix 1888732,,,,
1891999,[3267],:,trigger 1889062,,,,
1891999,[0],:,trigger 1891462,,,,
1892018,[19],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_3.bmp 1892018,,,,
1892518,[500],:,image croix 1892518,,,,
1897385,[4867],:,trigger 1893855,,,,
1897385,[0],:,trigger 1896261,,,,
1897420,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_4.bmp 1897419,,,,
1897886,[466],:,bouton_1 425,,,,
1897920,[34],:,image croix 1897920,,,,
1901187,[3267],:,trigger 1898660,,,,
1901188,[1],:,trigger 1901061,,,,
1901221,[33],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_1.bmp 1901221,,,,
1901722,[501],:,image croix 1901721,,,,
1907088,[5366],:,trigger 1903461,,,,
1907088,[0],:,trigger 1905860,,,,
1907106,[18],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_2.bmp 1907106,,,,
1907606,[500],:,image croix 1907606,,,,
1911973,[4367],:,trigger 1908260,,,,
1911973,[0],:,trigger 1910660,,,,
1912009,[36],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_4.bmp 1912009,,,,
1912509,[500],:,image croix 1912509,,,,
1917076,[4567],:,trigger 1913061,,,,
1917076,[0],:,trigger 1915460,,,,
1917076,[0],:,bouton_2 2951,,,,
1917110,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_6.bmp 1917110,,,,
1917611,[501],:,image croix 1917611,,,,
1921978,[4367],:,trigger 1917860,,,,
1921978,[0],:,trigger 1920261,,,,
