Cog2000 log file Tue Jan 29 17:08:01 2013,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2188566,[500],:,image croix 2188566,,,,
2191533,[2967],:,bouton_1 112,,,,
2191533,[0],:,trigger 2189087,,,,
2191533,[0],:,trigger 2191487,,,,
2191567,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_5.bmp 2191567,,,,
2192067,[500],:,image croix 2192067,,,,
2196634,[4567],:,trigger 2193888,,,,
2196634,[0],:,trigger 2196287,,,,
2196669,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_8.bmp 2196669,,,,
2197169,[500],:,image croix 2197169,,,,
2201836,[4667],:,trigger 2198688,,,,
2201836,[0],:,trigger 2201087,,,,
2201871,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_1.bmp 2201871,,,,
2202371,[500],:,image croix 2202371,,,,
2206138,[3767],:,bouton_1 127,,,,
2206138,[0],:,trigger 2203488,,,,
2206138,[0],:,trigger 2205887,,,,
2206173,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_6.bmp 2206173,,,,
2206673,[500],:,image croix 2206673,,,,
2212540,[5867],:,bouton_1 158,,,,
2212540,[0],:,trigger 2208286,,,,
2212540,[0],:,trigger 2210688,,,,
2212575,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_1.bmp 2212575,,,,
2213075,[500],:,image croix 2213075,,,,
2217342,[4267],:,trigger 2213087,,,,
2217342,[0],:,bouton_1 87,,,,
2217342,[0],:,trigger 2215488,,,,
2217377,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_3.bmp 2217377,,,,
2217877,[500],:,image croix 2217877,,,,
2221144,[3267],:,trigger 2217887,,,,
2221144,[0],:,trigger 2220288,,,,
2221179,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_8.bmp 2221179,,,,
2221679,[500],:,image croix 2221679,,,,
2226746,[5067],:,trigger 2222688,,,,
2226746,[0],:,trigger 2225087,,,,
2226781,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_2.bmp 2226780,,,,
2227281,[500],:,image croix 2227281,,,,
2231148,[3867],:,bouton_1 120,,,,
2231148,[0],:,trigger 2227487,,,,
2231148,[0],:,trigger 2229887,,,,
2231183,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.bmp 2231183,,,,
2231683,[500],:,image croix 2231683,,,,
2234950,[3267],:,trigger 2232287,,,,
2234950,[0],:,trigger 2234688,,,,
2234950,[0],:,bouton_1 3005,,,,
2234953,[3],:,bouton_1 3005,,,,
2234985,[32],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_1.bmp 2234985,,,,
2235485,[500],:,image croix 2235485,,,,
2239752,[4267],:,bouton_1 54,,,,
2239752,[0],:,trigger 2237088,,,,
2239752,[0],:,trigger 2239488,,,,
2239786,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_2.bmp 2239786,,,,
2240286,[500],:,image croix 2240286,,,,
2245253,[4967],:,trigger 2241887,,,,
2245253,[0],:,trigger 2244287,,,,
2245272,[19],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_7.bmp 2245272,,,,
2245772,[500],:,image croix 2245772,,,,
2249139,[3367],:,bouton_1 161,,,,
2249139,[0],:,trigger 2246688,,,,
2249139,[0],:,trigger 2249087,,,,
2249173,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_7.bmp 2249173,,,,
2249673,[500],:,image croix 2249673,,,,
2254140,[4467],:,trigger 2251489,,,,
2254140,[0],:,trigger 2253887,,,,
2254158,[18],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_4.bmp 2254158,,,,
2254658,[500],:,image croix 2254658,,,,
2259725,[5067],:,trigger 2256287,,,,
2259725,[0],:,trigger 2258687,,,,
2259744,[19],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_7.bmp 2259744,,,,
2260244,[500],:,image croix 2260244,,,,
2263711,[3467],:,bouton_1 49,,,,
2263711,[0],:,trigger 2261087,,,,
2263711,[0],:,trigger 2263488,,,,
2263746,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_5.bmp 2263745,,,,
2264246,[500],:,image croix 2264246,,,,
2269513,[5267],:,bouton_1 110,,,,
2269513,[0],:,trigger 2265887,,,,
2269513,[0],:,trigger 2268287,,,,
2269548,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_6.bmp 2269548,,,,
2270048,[500],:,image croix 2270048,,,,
2273815,[3767],:,trigger 2270687,,,,
2273815,[0],:,trigger 2273088,,,,
2273833,[18],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_5.bmp 2273833,,,,
2274333,[500],:,image croix 2274333,,,,
2279200,[4867],:,trigger 2275488,,,,
2279200,[0],:,trigger 2277888,,,,
2279236,[36],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_9.bmp 2279236,,,,
2279736,[500],:,image croix 2279736,,,,
2284303,[4567],:,trigger 2280287,,,,
2284303,[0],:,trigger 2282688,,,,
2284303,[0],:,trigger 2282688,,,,
2284337,[34],:,image nostim.bmp 2284337,,,,
2284838,[501],:,image croix 2284837,,,,
2288404,[3566],:,trigger 2285087,,,,
2288404,[0],:,trigger 2287488,,,,
2288422,[18],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_2.bmp 2288422,,,,
2288923,[501],:,image croix 2288922,,,,
2292589,[3666],:,bouton_1 115,,,,
2292589,[0],:,trigger 2289887,,,,
2292589,[0],:,trigger 2292287,,,,
2292624,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_9.bmp 2292624,,,,
2293124,[500],:,image croix 2293124,,,,
2298091,[4967],:,bouton_1 3,,,,
2298091,[0],:,trigger 2294688,,,,
2298091,[0],:,trigger 2297087,,,,
2298126,[35],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_5.bmp 2298126,,,,
2298626,[500],:,image croix 2298626,,,,
2303593,[4967],:,bouton_1 15,,,,
2303593,[0],:,trigger 2299488,,,,
2303593,[0],:,trigger 2301887,,,,
2303628,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_4.bmp 2303628,,,,
2304129,[501],:,image croix 2304129,,,,
2306596,[2467],:,bouton_1 88,,,,
2306596,[0],:,trigger 2304287,,,,
2306630,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_4.bmp 2306630,,,,
2307097,[467],:,trigger 2306687,,,,
2307097,[0],:,bouton_2 57,,,,
2307130,[33],:,image croix 2307130,,,,
2313297,[6167],:,trigger 2309087,,,,
2313297,[0],:,trigger 2311488,,,,
2313316,[19],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.bmp 2313316,,,,
2313816,[500],:,image croix 2313816,,,,
2316583,[2767],:,trigger 2313888,,,,
2316583,[0],:,trigger 2316287,,,,
2316617,[34],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_4.bmp 2316617,,,,
2317117,[500],:,image croix 2317117,,,,
2321184,[4067],:,bouton_1 26,,,,
2321184,[0],:,trigger 2318688,,,,
2321184,[0],:,trigger 2321087,,,,
2321219,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_5.bmp 2321219,,,,
2321719,[500],:,image croix 2321719,,,,
2326686,[4967],:,bouton_1 115,,,,
2326686,[0],:,trigger 2323488,,,,
2326686,[0],:,trigger 2325887,,,,
2326721,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_1.bmp 2326721,,,,
2327221,[500],:,image croix 2327221,,,,
2330688,[3467],:,trigger 2328287,,,,
2330706,[18],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_2.bmp 2330706,,,,
2331173,[467],:,trigger 2330687,,,,
2331206,[33],:,image croix 2331206,,,,
2336173,[4967],:,bouton_1 41,,,,
2336173,[0],:,trigger 2333088,,,,
2336173,[0],:,trigger 2333088,,,,
2336176,[3],:,trigger 2333088,,,,
2336178,[2],:,trigger 2335488,,,,
2336208,[30],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_8.bmp 2336208,,,,
2336708,[500],:,image croix 2336708,,,,
2340175,[3467],:,bouton_1 84,,,,
2340175,[0],:,trigger 2337888,,,,
2340175,[0],:,Fin_run 3 : run 3,,,,
2340210,[35],:,Key,78.0,UP,at,1847210.0
2416232,[76022],:,Key,79.0,DOWN,at,2416232.0
2416232,[0],:,Debut_run 4 : run 4,,,,
2429081,[12849],:,Byte,107.0,COM1,at,2429080.0
2429081,[0],:,Byte,48.0,COM1,at,2429080.0
2429081,[0],:,Byte,194.0,COM1,at,2429080.0
2429084,[3],:,Byte,38.0,COM1,at,2429080.0
2429086,[2],:,Byte,107.0,COM1,at,2429080.0
2429088,[2],:,Byte,0.0,COM1,at,2429080.0
2432291,[3203],:,Byte,107.0,COM1,at,2432290.0
2432291,[0],:,Byte,32.0,COM1,at,2432290.0
2432291,[0],:,Byte,68.0,COM1,at,2432290.0
2432294,[3],:,Byte,51.0,COM1,at,2432290.0
2432296,[2],:,Byte,107.0,COM1,at,2432290.0
2432299,[3],:,Byte,0.0,COM1,at,2432290.0
2433583,[1284],:,Byte,107.0,COM1,at,2433583.0
2433584,[1],:,Byte,176.0,COM1,at,2433583.0
2433584,[0],:,Byte,75.0,COM1,at,2433583.0
2433587,[3],:,Byte,56.0,COM1,at,2433583.0
2433591,[4],:,Byte,107.0,COM1,at,2433583.0
2433594,[3],:,Byte,0.0,COM1,at,2433583.0
2433597,[3],:,Byte,107.0,COM1,at,2433583.0
2433600,[3],:,Synchro_IRM,,,,
2433631,[31],:,image nostim.bmp 2433631,,,,
2434531,[900],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_5.bmp 2434531,,,,
2435031,[500],:,image croix 2435031,,,,
2439498,[4467],:,trigger 2435984,,,,
2439498,[0],:,trigger 2438383,,,,
2439533,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_8.bmp 2439533,,,,
2440033,[500],:,image croix 2440033,,,,
2443700,[3667],:,bouton_1 131,,,,
2443700,[0],:,trigger 2440783,,,,
2443700,[0],:,trigger 2443183,,,,
2443735,[35],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_6.bmp 2443735,,,,
2444236,[501],:,image croix 2444235,,,,
2448402,[4166],:,bouton_1 87,,,,
2448402,[0],:,trigger 2445584,,,,
2448402,[0],:,trigger 2447984,,,,
2448437,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_2.bmp 2448437,,,,
2448937,[500],:,image croix 2448937,,,,
2454304,[5367],:,bouton_1 -3,,,,
2454304,[0],:,bouton_1 -3,,,,
2454304,[0],:,trigger 2450384,,,,
2454307,[3],:,trigger 2452783,,,,
2454339,[32],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_6.bmp 2454339,,,,
2454839,[500],:,image croix 2454839,,,,
2459106,[4267],:,bouton_1 106,,,,
2459106,[0],:,trigger 2455184,,,,
2459106,[0],:,trigger 2457583,,,,
2459141,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_3.bmp 2459141,,,,
2459641,[500],:,image croix 2459641,,,,
2463308,[3667],:,bouton_1 24,,,,
2463308,[0],:,trigger 2459984,,,,
2463308,[0],:,trigger 2462384,,,,
2463343,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_4.bmp 2463343,,,,
2463810,[467],:,bouton_1 421,,,,
2463843,[33],:,image croix 2463843,,,,
2467210,[3367],:,trigger 2464779,,,,
2467210,[0],:,trigger 2467183,,,,
2467244,[34],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_9.bmp 2467244,,,,
2467744,[500],:,image croix 2467744,,,,
2472411,[4667],:,bouton_1 81,,,,
2472411,[0],:,trigger 2469583,,,,
2472411,[0],:,trigger 2471984,,,,
2472447,[36],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_2.bmp 2472447,,,,
2472947,[500],:,image croix 2472947,,,,
2476914,[3967],:,bouton_1 55,,,,
2476914,[0],:,trigger 2474383,,,,
2476914,[0],:,trigger 2476783,,,,
2476948,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_6.bmp 2476948,,,,
2477448,[500],:,image croix 2477448,,,,
2481915,[4467],:,bouton_1 55,,,,
2481915,[0],:,trigger 2479183,,,,
2481915,[0],:,trigger 2481583,,,,
2481950,[35],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_3.bmp 2481950,,,,
2482450,[500],:,image croix 2482450,,,,
2487717,[5267],:,bouton_1 33,,,,
2487717,[0],:,trigger 2483984,,,,
2487717,[0],:,trigger 2486384,,,,
2487752,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_5.bmp 2487752,,,,
2488253,[501],:,image croix 2488253,,,,
2493120,[4867],:,bouton_1 35,,,,
2493120,[0],:,trigger 2488288,,,,
2493120,[0],:,trigger 2488783,,,,
2493123,[3],:,trigger 2491184,,,,
2493155,[32],:,image nostim.bmp 2493155,,,,
2493622,[467],:,trigger 2493583,,,,
2493655,[33],:,image croix 2493655,,,,
2496922,[3267],:,trigger 2495984,,,,
2496922,[0],:,trigger 2495984,,,,
2496956,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_4.bmp 2496956,,,,
2497456,[500],:,image croix 2497456,,,,
2501223,[3767],:,trigger 2498384,,,,
2501223,[0],:,trigger 2500783,,,,
2501241,[18],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_6.bmp 2501241,,,,
2501741,[500],:,image croix 2501741,,,,
2507408,[5667],:,bouton_1 138,,,,
2507408,[0],:,trigger 2503184,,,,
2507408,[0],:,trigger 2505583,,,,
2507444,[36],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_8.bmp 2507444,,,,
2507944,[500],:,image croix 2507944,,,,
2511611,[3667],:,bouton_1 -1,,,,
2511611,[0],:,trigger 2507984,,,,
2511611,[0],:,trigger 2510383,,,,
2511646,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_2.bmp 2511646,,,,
2512146,[500],:,image croix 2512146,,,,
2516213,[4067],:,bouton_1 8,,,,
2516213,[0],:,trigger 2512784,,,,
2516213,[0],:,trigger 2515183,,,,
2516247,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_9.bmp 2516247,,,,
2516747,[500],:,image croix 2516747,,,,
2520914,[4167],:,bouton_1 84,,,,
2520914,[0],:,trigger 2517584,,,,
2520914,[0],:,trigger 2519983,,,,
2520949,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_8.bmp 2520949,,,,
2521449,[500],:,image croix 2521449,,,,
2526416,[4967],:,trigger 2522384,,,,
2526416,[0],:,trigger 2524783,,,,
2526435,[19],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_7.bmp 2526435,,,,
2526935,[500],:,image croix 2526935,,,,
2530202,[3267],:,bouton_1 5,,,,
2530202,[0],:,trigger 2527185,,,,
2530202,[0],:,trigger 2529583,,,,
2530237,[35],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_5.bmp 2530237,,,,
2530737,[500],:,image croix 2530737,,,,
2535504,[4767],:,bouton_1 138,,,,
2535504,[0],:,trigger 2531984,,,,
2535504,[0],:,trigger 2534384,,,,
2535538,[34],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_4.bmp 2535538,,,,
2536038,[500],:,image croix 2536038,,,,
2539505,[3467],:,trigger 2536783,,,,
2539505,[0],:,trigger 2539183,,,,
2539540,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_7.bmp 2539540,,,,
2540040,[500],:,image croix 2540040,,,,
2544307,[4267],:,trigger 2541583,,,,
2544307,[0],:,trigger 2543984,,,,
2544326,[19],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_6.bmp 2544326,,,,
2544825,[499],:,image croix 2544825,,,,
2550092,[5267],:,trigger 2546384,,,,
2550092,[0],:,trigger 2548783,,,,
2550112,[20],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_8.bmp 2550112,,,,
2550612,[500],:,image croix 2550612,,,,
2555579,[4967],:,bouton_1 115,,,,
2555579,[0],:,trigger 2551183,,,,
2555579,[0],:,trigger 2553583,,,,
2555614,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_5.bmp 2555614,,,,
2556081,[467],:,trigger 2555983,,,,
2556114,[33],:,image croix 2556114,,,,
2558414,[2300],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_3.bmp 2558414,,,,
2558881,[467],:,trigger 2558383,,,,
2558914,[33],:,image croix 2558914,,,,
2564282,[5368],:,bouton_1 23,,,,
2564282,[0],:,trigger 2560783,,,,
2564282,[0],:,trigger 2563185,,,,
2564317,[35],:,image nostim.bmp 2564317,,,,
2564817,[500],:,image croix 2564817,,,,
2569284,[4467],:,trigger 2565584,,,,
2569284,[0],:,trigger 2567984,,,,
2569319,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_6.bmp 2569319,,,,
2569819,[500],:,image croix 2569819,,,,
2574286,[4467],:,bouton_1 30,,,,
2574286,[0],:,trigger 2570384,,,,
2574286,[0],:,trigger 2572784,,,,
2574321,[35],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_8.bmp 2574321,,,,
2574821,[500],:,image croix 2574821,,,,
2577988,[3167],:,bouton_1 81,,,,
2577988,[0],:,trigger 2575184,,,,
2577988,[0],:,trigger 2577583,,,,
2578023,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_2.bmp 2578022,,,,
2578523,[500],:,image croix 2578523,,,,
2582790,[4267],:,trigger 2579984,,,,
2582790,[0],:,trigger 2582383,,,,
2582790,[0],:,trigger 2582383,,,,
2582824,[34],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_4.bmp 2582824,,,,
2583324,[500],:,image croix 2583324,,,,
2589091,[5767],:,trigger 2584783,,,,
2589091,[0],:,trigger 2587184,,,,
2589110,[19],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_6.bmp 2589110,,,,
2589611,[501],:,image croix 2589611,,,,
2593578,[3967],:,trigger 2589583,,,,
2593578,[0],:,bouton_1 36,,,,
2593578,[0],:,trigger 2591983,,,,
2593612,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_9.bmp 2593612,,,,
2594113,[501],:,image croix 2594112,,,,
2597079,[2966],:,bouton_1 -31,,,,
2597079,[0],:,trigger 2594384,,,,
2597079,[0],:,trigger 2596784,,,,
2597114,[35],:,image Morphs_IRM\MORPH_75_PERCENT_FAMILIARITY\morph_75_2.bmp 2597114,,,,
2597614,[500],:,image croix 2597614,,,,
2601781,[4167],:,bouton_1 41,,,,
2601781,[0],:,trigger 2599184,,,,
2601781,[0],:,trigger 2601584,,,,
2601815,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_7.bmp 2601815,,,,
2602316,[501],:,image croix 2602316,,,,
2608283,[5967],:,bouton_1 27,,,,
2608283,[0],:,trigger 2603984,,,,
2608283,[0],:,trigger 2606384,,,,
2608286,[3],:,bouton_2 4068,,,,
2608318,[32],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_3.bmp 2608318,,,,
2608785,[467],:,trigger 2608783,,,,
2608818,[33],:,image croix 2608818,,,,
2612985,[4167],:,trigger 2611185,,,,
2613020,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_9.bmp 2613020,,,,
2613487,[467],:,bouton_1 462,,,,
2613520,[33],:,image croix 2613520,,,,
2616787,[3267],:,trigger 2613583,,,,
2616787,[0],:,trigger 2615984,,,,
2616822,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_8.bmp 2616822,,,,
2617322,[500],:,image croix 2617322,,,,
2622089,[4767],:,bouton_1 102,,,,
2622089,[0],:,trigger 2618384,,,,
2622089,[0],:,trigger 2620783,,,,
2622123,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_8.bmp 2622123,,,,
2622623,[500],:,image croix 2622623,,,,
2626490,[3867],:,trigger 2623184,,,,
2626490,[0],:,trigger 2625582,,,,
2626525,[35],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_7.bmp 2626525,,,,
2627026,[501],:,image croix 2627026,,,,
2632393,[5367],:,trigger 2627984,,,,
2632393,[0],:,trigger 2630383,,,,
2632427,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_9.bmp 2632427,,,,
2632894,[467],:,trigger 2632783,,,,
2632928,[34],:,image croix 2632928,,,,
2635995,[3067],:,trigger 2635184,,,,
2636029,[34],:,image nostim.bmp 2636029,,,,
2636530,[501],:,image croix 2636530,,,,
2641297,[4767],:,trigger 2637584,,,,
2641297,[0],:,trigger 2639985,,,,
2641331,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_1.bmp 2641331,,,,
2641831,[500],:,image croix 2641831,,,,
2646098,[4267],:,trigger 2642384,,,,
2646098,[0],:,trigger 2644783,,,,
2646116,[18],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_2.bmp 2646116,,,,
2646616,[500],:,image croix 2646616,,,,
2650183,[3567],:,trigger 2647184,,,,
2650183,[0],:,trigger 2649583,,,,
2650218,[35],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_7.bmp 2650218,,,,
2650718,[500],:,image croix 2650718,,,,
2654685,[3967],:,trigger 2651984,,,,
2654685,[0],:,trigger 2654383,,,,
2654703,[18],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_2.bmp 2654703,,,,
2655203,[500],:,image croix 2655203,,,,
2660370,[5167],:,bouton_1 45,,,,
2660370,[0],:,trigger 2656783,,,,
2660370,[0],:,trigger 2659184,,,,
2660405,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_2.bmp 2660405,,,,
2660905,[500],:,image croix 2660905,,,,
2665972,[5067],:,bouton_1 39,,,,
2665972,[0],:,trigger 2661242,,,,
2665972,[0],:,trigger 2661583,,,,
2665975,[3],:,trigger 2663985,,,,
2666008,[33],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_5.bmp 2666008,,,,
2666475,[467],:,trigger 2666383,,,,
2666508,[33],:,image croix 2666508,,,,
2670075,[3567],:,bouton_1 117,,,,
2670075,[0],:,trigger 2668784,,,,
2670110,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_1.bmp 2670110,,,,
2670610,[500],:,image croix 2670610,,,,
2673877,[3267],:,bouton_1 13,,,,
2673877,[0],:,trigger 2671184,,,,
2673877,[0],:,trigger 2673584,,,,
2673910,[33],:,image Morphs_IRM\MORPH_15_PERCENT_FAMILIARITY\morph_15_2.bmp 2673910,,,,
2674411,[501],:,image croix 2674411,,,,
2680178,[5767],:,trigger 2675984,,,,
2680178,[0],:,trigger 2678384,,,,
2680197,[19],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_3.bmp 2680197,,,,
2680697,[500],:,image croix 2680697,,,,
2684064,[3367],:,bouton_1 15,,,,
2684064,[0],:,trigger 2680783,,,,
2684064,[0],:,bouton_2 292,,,,
2684067,[3],:,trigger 2683184,,,,
2684098,[31],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_4.bmp 2684098,,,,
2684599,[501],:,image croix 2684599,,,,
2688966,[4367],:,trigger 2685583,,,,
2688966,[0],:,trigger 2687985,,,,
2689000,[34],:,image Morphs_IRM\MORPH_55_PERCENT_FAMILIARITY\morph_55_3.bmp 2689000,,,,
2689500,[500],:,image croix 2689500,,,,
2694268,[4768],:,bouton_1 29,,,,
2694268,[0],:,trigger 2690384,,,,
2694268,[0],:,trigger 2692783,,,,
2694271,[3],:,bouton_2 3283,,,,
2694302,[31],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_6.bmp 2694302,,,,
2694803,[501],:,image croix 2694803,,,,
2699070,[4267],:,bouton_1 41,,,,
2699070,[0],:,trigger 2695179,,,,
2699070,[0],:,trigger 2697583,,,,
2699105,[35],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_1.bmp 2699104,,,,
2699605,[500],:,image croix 2699605,,,,
2702772,[3167],:,trigger 2699984,,,,
2702772,[0],:,trigger 2702383,,,,
2702772,[0],:,bouton_2 2778,,,,
2702775,[3],:,bouton_2 2778,,,,
2702806,[31],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_8.bmp 2702806,,,,
2703306,[500],:,image croix 2703306,,,,
2707673,[4367],:,bouton_1 144,,,,
2707673,[0],:,trigger 2704783,,,,
2707673,[0],:,trigger 2707183,,,,
2707707,[34],:,image Morphs_IRM\MORPH_35_PERCENT_FAMILIARITY\morph_35_7.bmp 2707707,,,,
2708208,[501],:,image croix 2708208,,,,
2713575,[5367],:,trigger 2709583,,,,
2713575,[0],:,trigger 2711985,,,,
2713611,[36],:,image Morphs_IRM\MORPH_45_PERCENT_FAMILIARITY\morph_45_3.bmp 2713610,,,,
2714111,[500],:,image croix 2714111,,,,
2718678,[4567],:,bouton_1 53,,,,
2718678,[0],:,trigger 2714384,,,,
2718678,[0],:,trigger 2716783,,,,
2718712,[34],:,image Morphs_IRM\MORPH_5_PERCENT_FAMILIARITY\morph_5_3.bmp 2718712,,,,
2719212,[500],:,image croix 2719212,,,,
2722279,[3067],:,trigger 2719184,,,,
2722279,[0],:,trigger 2721584,,,,
2722297,[18],:,image Morphs_IRM\MORPH_65_PERCENT_FAMILIARITY\morph_65_7.bmp 2722297,,,,
2722797,[500],:,image croix 2722797,,,,
2727164,[4367],:,bouton_1 87,,,,
2727164,[0],:,trigger 2723985,,,,
2727164,[0],:,trigger 2726384,,,,
2727198,[34],:,image Morphs_IRM\MORPH_95_PERCENT_FAMILIARITY\morph_95_8.bmp 2727198,,,,
2727699,[501],:,image croix 2727699,,,,
2731266,[3567],:,bouton_1 8,,,,
2731266,[0],:,trigger 2728783,,,,
2731266,[0],:,trigger 2731184,,,,
2731301,[35],:,image Morphs_IRM\MORPH_85_PERCENT_FAMILIARITY\morph_85_7.bmp 2731300,,,,
2731767,[466],:,bouton_1 461,,,,
2731801,[34],:,image croix 2731801,,,,
2737268,[5467],:,trigger 2733583,,,,
2737268,[0],:,trigger 2735984,,,,
2737287,[19],:,image Morphs_IRM\MORPH_25_PERCENT_FAMILIARITY\morph_25_9.bmp 2737287,,,,
2737786,[499],:,image croix 2737786,,,,
2741953,[4167],:,trigger 2738383,,,,
